motif_counts	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	log2_fc_vs_single_mean	log2_fc_vs_single_std	log2_fc_vs_single_sem	mean_prediction_mean	mean_prediction_std	mean_prediction_sem
3	+++	18	0.4458	0.0623	0.0279	0.3036	0.0418	0.0187	5.2793	0.1903	0.0851
3	+++	19	0.46	0.0757	0.0339	0.3178	0.0552	0.0247	5.2892	0.1957	0.0875
3	+++	20	0.463	0.0812	0.0363	0.3208	0.06	0.0268	5.2913	0.2019	0.0903
3	+++	21	0.4929	0.0726	0.0324	0.3507	0.051	0.0228	5.312	0.1923	0.086
3	+++	22	0.4969	0.0704	0.0315	0.3547	0.0489	0.0219	5.3148	0.2011	0.0899
3	+++	23	0.4807	0.0728	0.0325	0.3385	0.0508	0.0227	5.3035	0.196	0.0877
3	+++	24	0.4931	0.0769	0.0344	0.3509	0.0548	0.0245	5.3121	0.2028	0.0907
3	+++	25	0.5047	0.0654	0.0293	0.3625	0.044	0.0197	5.3202	0.1929	0.0863
3	+++	26	0.5023	0.0914	0.0409	0.3601	0.0697	0.0312	5.3185	0.2113	0.0945
3	+++	27	0.5672	0.0688	0.0308	0.425	0.0468	0.0209	5.3635	0.1926	0.0861
3	+++	28	0.5159	0.0892	0.0399	0.3737	0.0678	0.0303	5.3279	0.211	0.0944
3	+++	29	0.5637	0.0808	0.0362	0.4215	0.0591	0.0264	5.361	0.1993	0.0891
3	+++	30	0.5308	0.0754	0.0337	0.3886	0.0543	0.0243	5.3383	0.1981	0.0886
3	+++	31	0.5406	0.0808	0.0361	0.3984	0.0588	0.0263	5.345	0.2008	0.0898
3	+++	32	0.5331	0.0753	0.0337	0.3909	0.0545	0.0244	5.3398	0.2	0.0895
3	+++	33	0.54	0.0783	0.035	0.3978	0.0569	0.0254	5.3446	0.1979	0.0885
3	+++	34	0.5279	0.0885	0.0396	0.3857	0.0679	0.0304	5.3362	0.2057	0.092
3	+++	35	0.5474	0.0818	0.0366	0.4052	0.0599	0.0268	5.3498	0.1997	0.0893
3	+++	36	0.5312	0.0859	0.0384	0.389	0.0645	0.0288	5.3385	0.207	0.0926
3	+++	37	0.5353	0.0806	0.036	0.3931	0.0594	0.0266	5.3414	0.1994	0.0892
3	+++	38	0.497	0.0843	0.0377	0.3548	0.0639	0.0286	5.3148	0.2047	0.0915
3	+++	39	0.5404	0.0755	0.0338	0.3982	0.0548	0.0245	5.3449	0.1938	0.0867
3	+++	40	0.5268	0.0783	0.035	0.3846	0.058	0.0259	5.3355	0.1997	0.0893
3	+++	41	0.5493	0.0742	0.0332	0.4071	0.0533	0.0238	5.3511	0.1976	0.0884
3	+++	42	0.5218	0.0824	0.0369	0.3796	0.063	0.0282	5.332	0.2	0.0894
3	+++	43	0.5492	0.0786	0.0352	0.407	0.0579	0.0259	5.351	0.1964	0.0879
3	+++	44	0.5249	0.0811	0.0363	0.3827	0.0615	0.0275	5.3342	0.2015	0.0901
3	+++	45	0.5287	0.0759	0.034	0.3865	0.0553	0.0247	5.3368	0.1941	0.0868
3	+++	46	0.5246	0.0783	0.035	0.3824	0.0582	0.026	5.3339	0.1985	0.0888
3	+++	47	0.5261	0.0738	0.033	0.3839	0.0525	0.0235	5.335	0.1946	0.087
3	+++	48	0.497	0.0794	0.0355	0.3548	0.059	0.0264	5.3148	0.2014	0.0901
3	+++	49	0.5238	0.0792	0.0354	0.3816	0.058	0.026	5.3334	0.1959	0.0876
3	+++	50	0.5079	0.069	0.0308	0.3657	0.0483	0.0216	5.3223	0.1949	0.0872
3	++-	0	0.2976	0.0447	0.02	0.1554	0.0289	0.0129	5.1766	0.1757	0.0786
3	++-	1	0.223	0.0535	0.0239	0.0808	0.032	0.0143	5.1249	0.19	0.085
3	++-	2	0.2781	0.0426	0.0191	0.1359	0.0354	0.0158	5.1631	0.1585	0.0709
3	++-	3	0.2826	0.0479	0.0214	0.1404	0.0402	0.018	5.1662	0.1741	0.0779
3	++-	4	0.298	0.0386	0.0173	0.1558	0.0431	0.0193	5.1769	0.1457	0.0652
3	++-	5	0.2726	0.0184	0.0082	0.1304	0.0217	0.0097	5.1593	0.1673	0.0748
3	++-	6	0.2321	0.0318	0.0142	0.09	0.0381	0.017	5.1312	0.1579	0.0706
3	++-	7	0.2297	0.0374	0.0167	0.0875	0.0322	0.0144	5.1295	0.1686	0.0754
3	++-	8	0.2532	0.0482	0.0215	0.111	0.0512	0.0229	5.1458	0.1537	0.0688
3	++-	9	0.2809	0.0261	0.0117	0.1387	0.0202	0.009	5.1651	0.1685	0.0753
3	++-	10	0.3022	0.0353	0.0158	0.16	0.0404	0.0181	5.1798	0.1586	0.0709
3	++-	11	0.2927	0.029	0.013	0.1505	0.0234	0.0105	5.1732	0.1691	0.0756
3	++-	12	0.3416	0.0264	0.0118	0.1994	0.0261	0.0117	5.2071	0.1652	0.0739
3	++-	13	0.3596	0.0323	0.0144	0.2174	0.0237	0.0106	5.2196	0.1748	0.0782
3	++-	14	0.3909	0.0392	0.0175	0.2487	0.0292	0.0131	5.2413	0.1722	0.077
3	++-	15	0.3824	0.033	0.0147	0.2402	0.0264	0.0118	5.2354	0.1684	0.0753
3	++-	16	0.4081	0.0521	0.0233	0.2659	0.0365	0.0163	5.2532	0.1812	0.081
3	++-	17	0.4424	0.0538	0.024	0.3002	0.037	0.0166	5.277	0.1801	0.0806
3	++-	18	0.433	0.0368	0.0165	0.2908	0.0164	0.0073	5.2705	0.1781	0.0797
3	++-	19	0.4634	0.0526	0.0235	0.3212	0.0331	0.0148	5.2915	0.1838	0.0822
3	++-	20	0.4507	0.0497	0.0222	0.3085	0.0301	0.0135	5.2827	0.187	0.0836
3	++-	21	0.4785	0.0475	0.0212	0.3363	0.0283	0.0127	5.302	0.1794	0.0802
3	++-	22	0.4819	0.0521	0.0233	0.3397	0.0309	0.0138	5.3044	0.1896	0.0848
3	++-	23	0.4772	0.0507	0.0227	0.335	0.0297	0.0133	5.3011	0.1841	0.0823
3	++-	24	0.4866	0.0656	0.0293	0.3444	0.0447	0.02	5.3076	0.1993	0.0891
3	++-	25	0.4988	0.0429	0.0192	0.3566	0.022	0.0099	5.316	0.1781	0.0797
3	++-	26	0.4942	0.0668	0.0299	0.352	0.0456	0.0204	5.3129	0.1999	0.0894
3	++-	27	0.525	0.0501	0.0224	0.3828	0.0292	0.0131	5.3342	0.1858	0.0831
3	++-	28	0.5033	0.064	0.0286	0.3611	0.0443	0.0198	5.3192	0.1999	0.0894
3	++-	29	0.5251	0.0474	0.0212	0.383	0.0265	0.0118	5.3343	0.1838	0.0822
3	++-	30	0.5192	0.0567	0.0254	0.377	0.0353	0.0158	5.3302	0.1915	0.0856
3	++-	31	0.5119	0.0496	0.0222	0.3697	0.0308	0.0138	5.3251	0.1818	0.0813
3	++-	32	0.5002	0.0514	0.023	0.358	0.0315	0.0141	5.317	0.1895	0.0847
3	++-	33	0.5119	0.0485	0.0217	0.3697	0.0274	0.0123	5.3251	0.1852	0.0828
3	++-	34	0.5098	0.0589	0.0264	0.3677	0.0377	0.0169	5.3237	0.1947	0.0871
3	++-	35	0.5325	0.0484	0.0217	0.3903	0.0264	0.0118	5.3394	0.1848	0.0827
3	++-	36	0.4926	0.0588	0.0263	0.3504	0.0381	0.017	5.3117	0.1952	0.0873
3	++-	37	0.521	0.0471	0.021	0.3788	0.0249	0.0111	5.3315	0.183	0.0818
3	++-	38	0.4899	0.0516	0.0231	0.3477	0.0321	0.0144	5.3099	0.1888	0.0845
3	++-	39	0.5153	0.0421	0.0188	0.3731	0.0202	0.009	5.3275	0.1784	0.0798
3	++-	40	0.4868	0.0451	0.0202	0.3446	0.0253	0.0113	5.3078	0.1863	0.0833
3	++-	41	0.5032	0.0415	0.0186	0.361	0.0213	0.0095	5.3191	0.1807	0.0808
3	++-	42	0.4951	0.0517	0.0231	0.3529	0.0316	0.0141	5.3135	0.1893	0.0847
3	++-	43	0.5076	0.0438	0.0196	0.3654	0.0219	0.0098	5.3222	0.1806	0.0808
3	++-	44	0.5006	0.0523	0.0234	0.3584	0.0318	0.0142	5.3173	0.1898	0.0849
3	++-	45	0.5092	0.046	0.0206	0.367	0.0245	0.011	5.3233	0.1817	0.0813
3	++-	46	0.5072	0.0501	0.0224	0.365	0.0292	0.0131	5.3219	0.1862	0.0833
3	++-	47	0.4905	0.0458	0.0205	0.3483	0.0238	0.0106	5.3103	0.1828	0.0818
3	++-	48	0.4852	0.051	0.0228	0.343	0.0299	0.0134	5.3066	0.1885	0.0843
3	++-	49	0.517	0.0473	0.0212	0.3748	0.0252	0.0113	5.3287	0.1822	0.0815
3	++-	50	0.4862	0.0454	0.0203	0.3441	0.0238	0.0106	5.3074	0.1846	0.0825
3	+-+	0	0.0361	0.0117	0.0052	-0.1061	0.0251	0.0112	4.9953	0.1527	0.0683
3	+-+	1	0.1172	0.0144	0.0064	-0.025	0.0215	0.0096	5.0516	0.1642	0.0734
3	+-+	2	0.2037	0.029	0.013	0.0615	0.0253	0.0113	5.1115	0.1621	0.0725
3	+-+	3	0.2208	0.0523	0.0234	0.0786	0.0433	0.0194	5.1234	0.1743	0.0779
3	+-+	4	0.2145	0.0245	0.011	0.0723	0.0347	0.0155	5.119	0.1542	0.069
3	+-+	5	0.1702	0.0361	0.0162	0.028	0.0406	0.0182	5.0883	0.1601	0.0716
3	+-+	6	0.174	0.0284	0.0127	0.0318	0.0298	0.0133	5.0909	0.1573	0.0703
3	+-+	7	0.1798	0.0336	0.015	0.0376	0.0257	0.0115	5.095	0.1672	0.0748
3	+-+	8	0.1977	0.0434	0.0194	0.0555	0.0416	0.0186	5.1073	0.1607	0.0719
3	+-+	9	0.2176	0.0311	0.0139	0.0754	0.0276	0.0123	5.1211	0.169	0.0756
3	+-+	10	0.2805	0.0165	0.0074	0.1384	0.0317	0.0142	5.1648	0.154	0.0689
3	+-+	11	0.3195	0.0262	0.0117	0.1773	0.0216	0.0097	5.1918	0.1716	0.0768
3	+-+	12	0.2873	0.026	0.0116	0.1451	0.0315	0.0141	5.1695	0.1607	0.0719
3	+-+	13	0.2876	0.0237	0.0106	0.1454	0.0117	0.0052	5.1697	0.1661	0.0743
3	+-+	14	0.3459	0.0395	0.0177	0.2037	0.0406	0.0182	5.2101	0.1619	0.0724
3	+-+	15	0.3419	0.0435	0.0194	0.1997	0.0223	0.01	5.2073	0.1815	0.0811
3	+-+	16	0.3654	0.0244	0.0109	0.2232	0.0165	0.0074	5.2236	0.1675	0.0749
3	+-+	17	0.3547	0.0337	0.0151	0.2125	0.0168	0.0075	5.2162	0.1724	0.0771
3	+-+	18	0.4094	0.0422	0.0189	0.2672	0.0286	0.0128	5.2541	0.1781	0.0796
3	+-+	19	0.4189	0.0491	0.022	0.2767	0.0319	0.0143	5.2607	0.1761	0.0788
3	+-+	20	0.4094	0.0399	0.0178	0.2672	0.0239	0.0107	5.2541	0.1787	0.0799
3	+-+	21	0.4348	0.0569	0.0254	0.2926	0.0391	0.0175	5.2717	0.1795	0.0803
3	+-+	22	0.4625	0.0426	0.0191	0.3203	0.021	0.0094	5.2909	0.182	0.0814
3	+-+	23	0.4436	0.0593	0.0265	0.3014	0.0378	0.0169	5.2778	0.1896	0.0848
3	+-+	24	0.4541	0.0479	0.0214	0.3119	0.0273	0.0122	5.2851	0.1883	0.0842
3	+-+	25	0.4464	0.0488	0.0218	0.3042	0.028	0.0125	5.2797	0.1847	0.0826
3	+-+	26	0.4662	0.0514	0.023	0.324	0.0316	0.0141	5.2935	0.191	0.0854
3	+-+	27	0.4967	0.0454	0.0203	0.3545	0.027	0.0121	5.3146	0.1804	0.0807
3	+-+	28	0.4738	0.0547	0.0245	0.3316	0.0345	0.0154	5.2987	0.1929	0.0863
3	+-+	29	0.5178	0.0427	0.0191	0.3756	0.0246	0.011	5.3292	0.1777	0.0795
3	+-+	30	0.5151	0.0654	0.0293	0.3729	0.0438	0.0196	5.3274	0.1978	0.0885
3	+-+	31	0.5009	0.0471	0.0211	0.3587	0.0294	0.0132	5.3175	0.1807	0.0808
3	+-+	32	0.5097	0.0604	0.027	0.3675	0.0419	0.0188	5.3236	0.1935	0.0865
3	+-+	33	0.4999	0.043	0.0192	0.3577	0.0271	0.0121	5.3169	0.178	0.0796
3	+-+	34	0.4977	0.0611	0.0273	0.3555	0.0408	0.0182	5.3153	0.1973	0.0882
3	+-+	35	0.4946	0.0448	0.02	0.3524	0.0252	0.0113	5.3131	0.1814	0.0811
3	+-+	36	0.5003	0.0556	0.0248	0.3581	0.035	0.0157	5.3171	0.1934	0.0865
3	+-+	37	0.4989	0.051	0.0228	0.3567	0.0316	0.0141	5.3161	0.1864	0.0834
3	+-+	38	0.4791	0.0581	0.026	0.3369	0.0385	0.0172	5.3024	0.1927	0.0862
3	+-+	39	0.5146	0.0449	0.0201	0.3724	0.0262	0.0117	5.327	0.1773	0.0793
3	+-+	40	0.5018	0.0591	0.0264	0.3596	0.0397	0.0177	5.3182	0.1944	0.0869
3	+-+	41	0.5182	0.0521	0.0233	0.376	0.0344	0.0154	5.3295	0.1859	0.0831
3	+-+	42	0.5018	0.0562	0.0251	0.3596	0.036	0.0161	5.3182	0.1909	0.0854
3	+-+	43	0.5096	0.0486	0.0217	0.3674	0.0279	0.0125	5.3235	0.1835	0.0821
3	+-+	44	0.4913	0.0528	0.0236	0.3491	0.0327	0.0146	5.3109	0.1899	0.0849
3	+-+	45	0.4948	0.044	0.0197	0.3526	0.0253	0.0113	5.3133	0.1791	0.0801
3	+-+	46	0.4991	0.0568	0.0254	0.3569	0.0369	0.0165	5.3163	0.1919	0.0858
3	+-+	47	0.5043	0.044	0.0197	0.3621	0.0249	0.0111	5.3198	0.1813	0.0811
3	+-+	48	0.4744	0.0562	0.0251	0.3322	0.0364	0.0163	5.2992	0.1911	0.0855
3	+-+	49	0.501	0.0486	0.0217	0.3588	0.0279	0.0125	5.3176	0.1837	0.0821
3	+-+	50	0.4804	0.0489	0.0219	0.3382	0.0292	0.0131	5.3033	0.1869	0.0836
