motif_counts	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	log2_fc_vs_single_mean	log2_fc_vs_single_std	log2_fc_vs_single_sem	mean_prediction_mean	mean_prediction_std	mean_prediction_sem
4	+-+-	6	1.4022	0.072	0.0322	1.1177	0.0638	0.0286	2.5607	0.1028	0.046
4	+-+-	7	1.3443	0.2107	0.0942	1.0598	0.2191	0.098	2.5205	0.154	0.0689
4	+-+-	8	1.3949	0.1024	0.0458	1.1104	0.092	0.0411	2.5556	0.1206	0.0539
4	+-+-	9	1.4731	0.168	0.0751	1.1886	0.1724	0.0771	2.6098	0.106	0.0474
4	+-+-	10	1.2509	0.1096	0.049	0.9664	0.0941	0.0421	2.4558	0.1558	0.0697
4	+-+-	11	1.3676	0.1567	0.0701	1.0831	0.1596	0.0714	2.5367	0.0806	0.036
4	+-+-	12	1.3213	0.0824	0.0368	1.0368	0.0679	0.0304	2.5046	0.1225	0.0548
4	+-+-	13	1.2165	0.1061	0.0475	0.932	0.1078	0.0482	2.4319	0.0795	0.0356
4	+-+-	14	1.2897	0.108	0.0483	1.0052	0.0931	0.0417	2.4827	0.1283	0.0574
4	+-+-	15	1.4258	0.061	0.0273	1.1413	0.0565	0.0253	2.577	0.0862	0.0386
4	+-+-	16	1.2898	0.1054	0.0471	1.0053	0.0906	0.0405	2.4828	0.1286	0.0575
4	+-+-	17	1.1795	0.0555	0.0248	0.895	0.0506	0.0226	2.4063	0.0876	0.0392
4	+-+-	18	1.3074	0.0985	0.0441	1.023	0.0843	0.0377	2.495	0.1297	0.058
4	+-+-	19	1.3915	0.0474	0.0212	1.107	0.0403	0.018	2.5532	0.092	0.0411
4	+-+-	20	1.265	0.0913	0.0408	0.9805	0.0767	0.0343	2.4655	0.1221	0.0546
4	+-+-	21	1.208	0.0676	0.0303	0.9235	0.0594	0.0266	2.426	0.1164	0.052
4	+-+-	22	1.2479	0.0936	0.0419	0.9634	0.0794	0.0355	2.4537	0.1286	0.0575
4	+-+-	23	1.3371	0.0537	0.024	1.0526	0.0418	0.0187	2.5155	0.1027	0.046
4	+-+-	24	1.2643	0.0822	0.0368	0.9798	0.0682	0.0305	2.4651	0.115	0.0514
4	+-+-	25	1.2993	0.0866	0.0387	1.0148	0.0738	0.033	2.4893	0.153	0.0684
4	+-+-	26	1.2336	0.0883	0.0395	0.9491	0.0737	0.033	2.4438	0.1267	0.0567
4	+-+-	27	1.2954	0.0552	0.0247	1.0109	0.0411	0.0184	2.4866	0.1091	0.0488
4	+-+-	28	1.2361	0.0807	0.0361	0.9517	0.0662	0.0296	2.4456	0.1201	0.0537
4	+-+-	29	1.2239	0.0595	0.0266	0.9394	0.0499	0.0223	2.4371	0.1033	0.0462
4	+-+-	30	1.2221	0.0838	0.0375	0.9376	0.069	0.0309	2.4358	0.124	0.0555
4	+-+-	31	1.2618	0.0658	0.0294	0.9773	0.0506	0.0226	2.4633	0.1191	0.0533
4	+-+-	32	1.2002	0.0752	0.0336	0.9158	0.0613	0.0274	2.4207	0.1157	0.0517
4	+-+-	33	1.1616	0.0467	0.0209	0.8771	0.0365	0.0163	2.3939	0.1047	0.0468
4	+-+-	34	1.1934	0.0737	0.0329	0.9089	0.0605	0.0271	2.4159	0.1186	0.0531
4	+-+-	35	1.2096	0.0528	0.0236	0.9251	0.0387	0.0173	2.4271	0.1104	0.0494
4	+-+-	36	1.1965	0.074	0.0331	0.912	0.061	0.0273	2.418	0.1158	0.0518
4	+-+-	37	1.1319	0.065	0.0291	0.8474	0.0534	0.0239	2.3733	0.1076	0.0481
4	+-+-	38	1.1929	0.0775	0.0347	0.9084	0.0648	0.029	2.4156	0.1133	0.0507
4	+-+-	39	1.1843	0.0607	0.0272	0.8998	0.0474	0.0212	2.4096	0.1103	0.0493
4	+-+-	40	1.1404	0.0681	0.0305	0.8559	0.0573	0.0256	2.3792	0.1094	0.0489
4	+-+-	41	1.083	0.0412	0.0184	0.7985	0.0259	0.0116	2.3394	0.1211	0.0542
4	+-+-	42	1.1235	0.0744	0.0333	0.839	0.065	0.0291	2.3675	0.1049	0.0469
4	+-+-	43	1.127	0.0587	0.0263	0.8425	0.0472	0.0211	2.3699	0.1037	0.0464
4	+-+-	44	1.1481	0.0672	0.0301	0.8636	0.0577	0.0258	2.3845	0.1063	0.0476
4	+-+-	45	1.0626	0.0555	0.0248	0.7781	0.0429	0.0192	2.3253	0.1063	0.0475
4	+-+-	46	1.1093	0.0694	0.031	0.8248	0.059	0.0264	2.3576	0.1063	0.0475
4	+-+-	47	1.0947	0.0625	0.0279	0.8102	0.0472	0.0211	2.3475	0.1193	0.0534
4	+-+-	48	1.1211	0.0649	0.029	0.8366	0.0571	0.0255	2.3658	0.1056	0.0472
4	+-+-	49	1.0083	0.0464	0.0207	0.7238	0.0355	0.0159	2.2876	0.107	0.0478
4	+-+-	50	1.1069	0.0696	0.0311	0.8224	0.0625	0.0279	2.356	0.1046	0.0468
4	+--+	0	1.6828	0.4125	0.1845	1.3983	0.4173	0.1866	2.7552	0.2548	0.114
4	+--+	1	0.64	0.1296	0.058	0.3555	0.1413	0.0632	2.0323	0.0765	0.0342
4	+--+	2	0.7989	0.1119	0.0501	0.5144	0.1022	0.0457	2.1425	0.0947	0.0424
4	+--+	3	1.505	0.1657	0.0741	1.2206	0.1733	0.0775	2.6319	0.1202	0.0537
4	+--+	4	1.3717	0.0555	0.0248	1.0872	0.0614	0.0275	2.5395	0.0749	0.0335
4	+--+	5	1.0094	0.2218	0.0992	0.7249	0.2337	0.1045	2.2884	0.0764	0.0342
4	+--+	6	1.3964	0.0834	0.0373	1.1119	0.0741	0.0331	2.5566	0.1049	0.0469
4	+--+	7	1.3543	0.2231	0.0998	1.0698	0.2317	0.1036	2.5275	0.1519	0.0679
4	+--+	8	1.3862	0.1058	0.0473	1.1017	0.0943	0.0422	2.5495	0.1302	0.0582
4	+--+	9	1.4728	0.1657	0.0741	1.1883	0.1703	0.0761	2.6096	0.1081	0.0484
4	+--+	10	1.2435	0.099	0.0443	0.959	0.0836	0.0374	2.4506	0.1496	0.0669
4	+--+	11	1.3666	0.1515	0.0678	1.0821	0.154	0.0689	2.536	0.0804	0.036
4	+--+	12	1.3192	0.0867	0.0388	1.0347	0.0722	0.0323	2.5031	0.1261	0.0564
4	+--+	13	1.2222	0.1009	0.0451	0.9377	0.101	0.0452	2.4359	0.0799	0.0357
4	+--+	14	1.2883	0.1081	0.0483	1.0039	0.0929	0.0416	2.4817	0.1293	0.0578
4	+--+	15	1.4286	0.0596	0.0267	1.1441	0.0547	0.0245	2.579	0.0876	0.0392
4	+--+	16	1.2962	0.1093	0.0489	1.0117	0.0946	0.0423	2.4871	0.1294	0.0579
4	+--+	17	1.1805	0.0571	0.0255	0.896	0.0524	0.0234	2.407	0.0866	0.0387
4	+--+	18	1.3068	0.0969	0.0433	1.0223	0.0829	0.0371	2.4945	0.1294	0.0579
4	+--+	19	1.3834	0.0466	0.0208	1.0989	0.0398	0.0178	2.5476	0.0915	0.0409
4	+--+	20	1.2628	0.094	0.042	0.9783	0.0795	0.0355	2.464	0.1234	0.0552
4	+--+	21	1.2025	0.0707	0.0316	0.918	0.0625	0.028	2.4222	0.1179	0.0527
4	+--+	22	1.2452	0.0944	0.0422	0.9607	0.0796	0.0356	2.4518	0.1301	0.0582
4	+--+	23	1.3391	0.0544	0.0243	1.0546	0.0428	0.0191	2.5169	0.1023	0.0458
4	+--+	24	1.268	0.0832	0.0372	0.9835	0.0691	0.0309	2.4677	0.1165	0.0521
4	+--+	25	1.2955	0.0878	0.0393	1.011	0.0756	0.0338	2.4867	0.1543	0.069
4	+--+	26	1.2326	0.0852	0.0381	0.9481	0.0705	0.0315	2.4431	0.125	0.0559
4	+--+	27	1.2958	0.0549	0.0246	1.0113	0.0405	0.0181	2.4869	0.1103	0.0493
4	+--+	28	1.2321	0.0836	0.0374	0.9476	0.069	0.0309	2.4427	0.1218	0.0545
4	+--+	29	1.2217	0.0584	0.0261	0.9372	0.0487	0.0218	2.4355	0.1039	0.0465
4	+--+	30	1.2185	0.0814	0.0364	0.934	0.0664	0.0297	2.4333	0.1229	0.055
4	+--+	31	1.2642	0.0667	0.0298	0.9797	0.0514	0.023	2.465	0.1208	0.054
4	+--+	32	1.1949	0.0755	0.0338	0.9104	0.0614	0.0274	2.417	0.117	0.0523
4	+--+	33	1.1547	0.0467	0.0209	0.8703	0.0362	0.0162	2.3891	0.1053	0.0471
4	+--+	34	1.1878	0.0724	0.0324	0.9033	0.0588	0.0263	2.412	0.1179	0.0527
4	+--+	35	1.2051	0.0526	0.0235	0.9207	0.038	0.017	2.4241	0.1119	0.05
4	+--+	36	1.1924	0.0757	0.0338	0.908	0.0624	0.0279	2.4153	0.1173	0.0525
4	+--+	37	1.1269	0.0649	0.029	0.8424	0.0534	0.0239	2.3698	0.1065	0.0476
4	+--+	38	1.1913	0.0741	0.0331	0.9068	0.0617	0.0276	2.4145	0.11	0.0492
4	+--+	39	1.1827	0.0606	0.0271	0.8982	0.047	0.021	2.4085	0.1117	0.0499
4	+--+	40	1.1385	0.0711	0.0318	0.854	0.0602	0.0269	2.3779	0.1101	0.0492
4	+--+	41	1.0861	0.0415	0.0185	0.8016	0.026	0.0116	2.3416	0.1218	0.0545
4	+--+	42	1.1284	0.0735	0.0329	0.8439	0.0641	0.0287	2.3709	0.105	0.047
4	+--+	43	1.1307	0.0577	0.0258	0.8462	0.0458	0.0205	2.3725	0.1055	0.0472
4	+--+	44	1.147	0.0683	0.0306	0.8625	0.0584	0.0261	2.3838	0.1076	0.0481
4	+--+	45	1.0617	0.0553	0.0247	0.7772	0.0421	0.0188	2.3247	0.1086	0.0486
4	+--+	46	1.111	0.0687	0.0307	0.8265	0.058	0.026	2.3588	0.1065	0.0476
4	+--+	47	1.0931	0.061	0.0273	0.8087	0.0454	0.0203	2.3464	0.1197	0.0535
4	+--+	48	1.1205	0.0656	0.0294	0.836	0.0576	0.0258	2.3654	0.1066	0.0477
4	+--+	49	1.0088	0.0465	0.0208	0.7243	0.0356	0.0159	2.288	0.108	0.0483
4	+--+	50	1.1033	0.0685	0.0306	0.8188	0.0611	0.0273	2.3535	0.1053	0.0471
