motif_counts	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	log2_fc_vs_single_mean	log2_fc_vs_single_std	log2_fc_vs_single_sem	mean_prediction_mean	mean_prediction_std	mean_prediction_sem
3	+++	29	0.2373	0.0171	0.0077	0.1723	0.0123	0.0055	3.1264	0.165	0.0738
3	+++	30	0.2047	0.0184	0.0082	0.1397	0.0131	0.0059	3.1038	0.1606	0.0718
3	+++	31	0.2455	0.0245	0.0109	0.1805	0.0189	0.0085	3.1321	0.1589	0.071
3	+++	32	0.2015	0.0178	0.0079	0.1365	0.0126	0.0056	3.1016	0.1617	0.0723
3	+++	33	0.2342	0.0225	0.0101	0.1693	0.0173	0.0077	3.1243	0.1609	0.072
3	+++	34	0.1958	0.0169	0.0075	0.1308	0.0116	0.0052	3.0977	0.1619	0.0724
3	+++	35	0.2378	0.0284	0.0127	0.1728	0.0229	0.0102	3.1268	0.1577	0.0705
3	+++	36	0.1999	0.0192	0.0086	0.1349	0.014	0.0063	3.1005	0.1612	0.0721
3	+++	37	0.2369	0.0209	0.0093	0.1719	0.0156	0.007	3.1261	0.1609	0.0719
3	+++	38	0.1963	0.0185	0.0083	0.1313	0.0134	0.006	3.098	0.1611	0.0721
3	+++	39	0.2377	0.0253	0.0113	0.1727	0.0197	0.0088	3.1267	0.1577	0.0705
3	+++	40	0.2037	0.0188	0.0084	0.1387	0.0133	0.006	3.1031	0.1604	0.0717
3	+++	41	0.2374	0.0181	0.0081	0.1724	0.0127	0.0057	3.1265	0.1617	0.0723
3	+++	42	0.1978	0.0169	0.0075	0.1328	0.0115	0.0052	3.0991	0.1616	0.0722
3	+++	43	0.2471	0.0269	0.0121	0.1821	0.0213	0.0095	3.1332	0.1564	0.0699
3	+++	44	0.1994	0.017	0.0076	0.1344	0.0116	0.0052	3.1001	0.1612	0.0721
3	+++	45	0.2183	0.0186	0.0083	0.1533	0.0136	0.0061	3.1133	0.1626	0.0727
3	+++	46	0.1968	0.018	0.0081	0.1318	0.0127	0.0057	3.0983	0.1611	0.0721
3	+++	47	0.2336	0.0252	0.0113	0.1686	0.0195	0.0087	3.1238	0.1572	0.0703
3	+++	48	0.1942	0.0185	0.0083	0.1293	0.0131	0.0058	3.0966	0.1605	0.0718
3	+++	49	0.2107	0.0165	0.0074	0.1458	0.0109	0.0049	3.108	0.1622	0.0725
3	+++	50	0.1922	0.0179	0.008	0.1273	0.0126	0.0057	3.0952	0.1607	0.0718
3	++-	0	0.1576	0.03	0.0134	0.0926	0.0296	0.0132	3.0712	0.1609	0.072
3	++-	1	0.1468	0.0286	0.0128	0.0818	0.031	0.0139	3.0637	0.1781	0.0797
3	++-	2	0.1836	0.0175	0.0078	0.1186	0.0135	0.0061	3.0892	0.1675	0.0749
3	++-	3	0.1883	0.0157	0.007	0.1234	0.0194	0.0087	3.0925	0.1783	0.0797
3	++-	4	0.1985	0.02	0.0089	0.1336	0.0144	0.0065	3.0996	0.1611	0.0721
3	++-	5	0.1545	0.0168	0.0075	0.0895	0.0202	0.009	3.0691	0.1796	0.0803
3	++-	6	0.153	0.0148	0.0066	0.0881	0.011	0.0049	3.068	0.1649	0.0737
3	++-	7	0.1437	0.0127	0.0057	0.0787	0.0152	0.0068	3.0615	0.1734	0.0775
3	++-	8	0.1537	0.0129	0.0058	0.0887	0.0137	0.0061	3.0685	0.169	0.0756
3	++-	9	0.167	0.0128	0.0057	0.102	0.0131	0.0059	3.0777	0.1722	0.077
3	++-	10	0.165	0.0117	0.0052	0.1	0.0126	0.0057	3.0763	0.1708	0.0764
3	++-	11	0.1749	0.0114	0.0051	0.11	0.0134	0.006	3.0832	0.1752	0.0784
3	++-	12	0.1904	0.0171	0.0076	0.1254	0.0116	0.0052	3.0939	0.1621	0.0725
3	++-	13	0.1917	0.0164	0.0074	0.1267	0.0176	0.0079	3.0948	0.1745	0.0781
3	++-	14	0.1863	0.0224	0.01	0.1214	0.0169	0.0076	3.0911	0.1584	0.0708
3	++-	15	0.2026	0.0149	0.0067	0.1376	0.0125	0.0056	3.1024	0.1695	0.0758
3	++-	16	0.1906	0.02	0.0089	0.1256	0.0153	0.0069	3.0941	0.1623	0.0726
3	++-	17	0.2119	0.0164	0.0073	0.1469	0.0141	0.0063	3.1088	0.1674	0.0749
3	++-	18	0.2005	0.0223	0.01	0.1356	0.0171	0.0077	3.101	0.1592	0.0712
3	++-	19	0.217	0.0179	0.008	0.1521	0.0149	0.0066	3.1124	0.1652	0.0739
3	++-	20	0.2026	0.0175	0.0078	0.1377	0.0123	0.0055	3.1024	0.1606	0.0718
3	++-	21	0.2182	0.0149	0.0067	0.1532	0.0143	0.0064	3.1132	0.1694	0.0758
3	++-	22	0.2113	0.0246	0.011	0.1463	0.0191	0.0085	3.1084	0.1566	0.0701
3	++-	23	0.2211	0.013	0.0058	0.1561	0.0126	0.0056	3.1152	0.1683	0.0753
3	++-	24	0.2082	0.0248	0.0111	0.1432	0.0191	0.0085	3.1062	0.1571	0.0702
3	++-	25	0.2257	0.0134	0.006	0.1607	0.0132	0.0059	3.1184	0.1696	0.0758
3	++-	26	0.2095	0.0244	0.0109	0.1446	0.0188	0.0084	3.1072	0.1565	0.07
3	++-	27	0.2413	0.0193	0.0086	0.1763	0.0145	0.0065	3.1292	0.1607	0.0719
3	++-	28	0.1974	0.0227	0.0102	0.1324	0.0171	0.0077	3.0988	0.1584	0.0708
3	++-	29	0.2185	0.0132	0.0059	0.1535	0.0116	0.0052	3.1134	0.169	0.0756
3	++-	30	0.1977	0.0201	0.009	0.1327	0.0146	0.0065	3.099	0.16	0.0716
3	++-	31	0.2184	0.0125	0.0056	0.1534	0.0091	0.0041	3.1133	0.1669	0.0746
3	++-	32	0.2019	0.0207	0.0093	0.1369	0.0151	0.0067	3.1019	0.1598	0.0715
3	++-	33	0.2197	0.0145	0.0065	0.1547	0.0117	0.0052	3.1142	0.1664	0.0744
3	++-	34	0.1977	0.024	0.0107	0.1327	0.0183	0.0082	3.099	0.1581	0.0707
3	++-	35	0.228	0.0186	0.0083	0.163	0.0142	0.0064	3.12	0.1631	0.073
3	++-	36	0.2003	0.0244	0.0109	0.1353	0.0187	0.0084	3.1008	0.158	0.0706
3	++-	37	0.2248	0.0162	0.0072	0.1598	0.0125	0.0056	3.1178	0.1653	0.0739
3	++-	38	0.2052	0.0266	0.0119	0.1402	0.021	0.0094	3.1042	0.1562	0.0699
3	++-	39	0.2265	0.0169	0.0076	0.1616	0.012	0.0054	3.119	0.1628	0.0728
3	++-	40	0.2019	0.0235	0.0105	0.137	0.0178	0.008	3.1019	0.1578	0.0706
3	++-	41	0.2116	0.0141	0.0063	0.1466	0.01	0.0045	3.1086	0.1653	0.0739
3	++-	42	0.2005	0.0249	0.0111	0.1355	0.0192	0.0086	3.1009	0.1567	0.0701
3	++-	43	0.2257	0.0162	0.0073	0.1607	0.0114	0.0051	3.1184	0.1623	0.0726
3	++-	44	0.2001	0.023	0.0103	0.1351	0.0173	0.0078	3.1006	0.1582	0.0707
3	++-	45	0.2121	0.0143	0.0064	0.1471	0.0096	0.0043	3.109	0.1641	0.0734
3	++-	46	0.2044	0.0256	0.0114	0.1394	0.0199	0.0089	3.1036	0.1563	0.0699
3	++-	47	0.2214	0.0167	0.0075	0.1564	0.0115	0.0051	3.1154	0.1623	0.0726
3	++-	48	0.1948	0.0235	0.0105	0.1298	0.0179	0.008	3.097	0.1575	0.0704
3	++-	49	0.2101	0.015	0.0067	0.1451	0.01	0.0045	3.1076	0.1636	0.0732
3	++-	50	0.2	0.0264	0.0118	0.135	0.0208	0.0093	3.1006	0.1557	0.0696
3	+-+	0	0.0551	0.0124	0.0055	-0.0098	0.0117	0.0052	3.0002	0.1652	0.0739
3	+-+	1	0.0887	0.0195	0.0087	0.0238	0.0211	0.0094	3.0235	0.1703	0.0761
3	+-+	2	0.1364	0.0317	0.0142	0.0714	0.0267	0.0119	3.0565	0.161	0.072
3	+-+	3	0.1729	0.0195	0.0087	0.1079	0.0231	0.0103	3.0818	0.1806	0.0808
3	+-+	4	0.1538	0.0185	0.0083	0.0888	0.0159	0.0071	3.0685	0.1673	0.0748
3	+-+	5	0.1382	0.013	0.0058	0.0732	0.0099	0.0044	3.0577	0.1651	0.0738
3	+-+	6	0.1326	0.012	0.0054	0.0676	0.0129	0.0058	3.0539	0.1696	0.0758
3	+-+	7	0.1303	0.0099	0.0044	0.0653	0.0057	0.0026	3.0522	0.1686	0.0754
3	+-+	8	0.1431	0.0045	0.002	0.0782	0.004	0.0018	3.0612	0.1702	0.0761
3	+-+	9	0.1437	0.0126	0.0056	0.0787	0.0099	0.0044	3.0616	0.1661	0.0743
3	+-+	10	0.1825	0.0142	0.0063	0.1175	0.0097	0.0044	3.0884	0.1672	0.0748
3	+-+	11	0.1827	0.0248	0.0111	0.1177	0.0198	0.0088	3.0886	0.1608	0.0719
3	+-+	12	0.1713	0.0099	0.0044	0.1063	0.0046	0.0021	3.0807	0.167	0.0747
3	+-+	13	0.1849	0.0192	0.0086	0.1199	0.0158	0.0071	3.0901	0.1645	0.0736
3	+-+	14	0.1923	0.0215	0.0096	0.1273	0.0161	0.0072	3.0952	0.1588	0.071
3	+-+	15	0.19	0.022	0.0098	0.1251	0.0194	0.0087	3.0937	0.1676	0.075
3	+-+	16	0.1929	0.0313	0.014	0.1279	0.0258	0.0115	3.0957	0.1568	0.0701
3	+-+	17	0.2005	0.0212	0.0095	0.1355	0.0178	0.008	3.1009	0.1657	0.0741
3	+-+	18	0.2089	0.039	0.0174	0.1439	0.0334	0.0149	3.1068	0.1527	0.0683
3	+-+	19	0.2177	0.019	0.0085	0.1527	0.0171	0.0077	3.1128	0.1654	0.0739
3	+-+	20	0.2083	0.0287	0.0128	0.1434	0.023	0.0103	3.1064	0.1554	0.0695
3	+-+	21	0.2201	0.0146	0.0065	0.1551	0.0128	0.0057	3.1145	0.1666	0.0745
3	+-+	22	0.2175	0.0359	0.0161	0.1525	0.0302	0.0135	3.1127	0.1517	0.0679
3	+-+	23	0.2205	0.0167	0.0074	0.1555	0.0172	0.0077	3.1148	0.1698	0.0759
3	+-+	24	0.2096	0.0346	0.0155	0.1446	0.0289	0.0129	3.1072	0.1527	0.0683
3	+-+	25	0.2301	0.0178	0.008	0.1652	0.0183	0.0082	3.1215	0.1696	0.0758
3	+-+	26	0.2238	0.0401	0.0179	0.1588	0.0344	0.0154	3.1171	0.1491	0.0667
3	+-+	27	0.2326	0.0174	0.0078	0.1676	0.0165	0.0074	3.1232	0.1676	0.075
3	+-+	28	0.22	0.0479	0.0214	0.155	0.0423	0.0189	3.1144	0.1458	0.0652
3	+-+	29	0.2207	0.0152	0.0068	0.1558	0.0159	0.0071	3.115	0.1703	0.0762
3	+-+	30	0.2139	0.0321	0.0143	0.1489	0.0264	0.0118	3.1102	0.1536	0.0687
3	+-+	31	0.2235	0.017	0.0076	0.1585	0.0183	0.0082	3.1168	0.1711	0.0765
3	+-+	32	0.2212	0.041	0.0183	0.1562	0.0353	0.0158	3.1153	0.1493	0.0668
3	+-+	33	0.2201	0.018	0.0081	0.1551	0.0188	0.0084	3.1145	0.1711	0.0765
3	+-+	34	0.2128	0.0385	0.0172	0.1478	0.0329	0.0147	3.1094	0.1505	0.0673
3	+-+	35	0.2151	0.015	0.0067	0.1501	0.0158	0.0071	3.1111	0.1706	0.0763
3	+-+	36	0.2176	0.0423	0.0189	0.1526	0.0366	0.0164	3.1128	0.1489	0.0666
3	+-+	37	0.2207	0.0144	0.0064	0.1558	0.0145	0.0065	3.115	0.1697	0.0759
3	+-+	38	0.21	0.037	0.0165	0.1451	0.0313	0.014	3.1075	0.1518	0.0679
3	+-+	39	0.2172	0.0147	0.0066	0.1522	0.0152	0.0068	3.1125	0.1691	0.0756
3	+-+	40	0.2191	0.0396	0.0177	0.1541	0.034	0.0152	3.1138	0.1502	0.0672
3	+-+	41	0.2255	0.0155	0.0069	0.1606	0.0155	0.0069	3.1183	0.1687	0.0755
3	+-+	42	0.2103	0.0353	0.0158	0.1453	0.0296	0.0133	3.1077	0.1521	0.068
3	+-+	43	0.2227	0.0145	0.0065	0.1578	0.0142	0.0063	3.1163	0.1675	0.0749
3	+-+	44	0.2133	0.0373	0.0167	0.1483	0.0317	0.0142	3.1098	0.1511	0.0676
3	+-+	45	0.2058	0.013	0.0058	0.1408	0.0127	0.0057	3.1046	0.1687	0.0754
3	+-+	46	0.2081	0.0331	0.0148	0.1431	0.0275	0.0123	3.1062	0.1526	0.0682
3	+-+	47	0.2128	0.012	0.0053	0.1478	0.0121	0.0054	3.1095	0.1686	0.0754
3	+-+	48	0.2087	0.0389	0.0174	0.1437	0.0333	0.0149	3.1066	0.1509	0.0675
3	+-+	49	0.2003	0.0109	0.0049	0.1353	0.011	0.0049	3.1008	0.1686	0.0754
3	+-+	50	0.2037	0.0332	0.0149	0.1387	0.0276	0.0123	3.1031	0.1525	0.0682
3	+--	0	0.1588	0.0308	0.0138	0.0938	0.0304	0.0136	3.072	0.1603	0.0717
3	+--	1	0.1462	0.0272	0.0122	0.0812	0.0297	0.0133	3.0633	0.178	0.0796
3	+--	2	0.1805	0.0178	0.008	0.1155	0.0138	0.0062	3.0871	0.1674	0.0748
3	+--	3	0.1881	0.0157	0.007	0.1231	0.019	0.0085	3.0923	0.177	0.0792
3	+--	4	0.1939	0.0201	0.009	0.1289	0.0145	0.0065	3.0963	0.1614	0.0722
3	+--	5	0.1508	0.0165	0.0074	0.0858	0.0196	0.0087	3.0665	0.1788	0.08
3	+--	6	0.1497	0.0146	0.0065	0.0848	0.0112	0.005	3.0657	0.1652	0.0739
3	+--	7	0.1415	0.0128	0.0057	0.0765	0.0153	0.0068	3.06	0.1732	0.0774
3	+--	8	0.1521	0.013	0.0058	0.0871	0.0137	0.0061	3.0674	0.1685	0.0754
3	+--	9	0.1643	0.0131	0.0058	0.0993	0.0133	0.0059	3.0758	0.1724	0.0771
3	+--	10	0.1629	0.0125	0.0056	0.098	0.0133	0.0059	3.0749	0.1706	0.0763
3	+--	11	0.1732	0.011	0.0049	0.1082	0.0132	0.0059	3.082	0.175	0.0783
3	+--	12	0.1883	0.0166	0.0074	0.1233	0.0112	0.005	3.0925	0.1617	0.0723
3	+--	13	0.1891	0.0158	0.0071	0.1241	0.017	0.0076	3.093	0.1739	0.0778
3	+--	14	0.1853	0.023	0.0103	0.1203	0.0175	0.0078	3.0904	0.1577	0.0705
3	+--	15	0.1998	0.0147	0.0066	0.1348	0.012	0.0054	3.1004	0.1687	0.0754
3	+--	16	0.1885	0.0195	0.0087	0.1235	0.0151	0.0067	3.0926	0.1621	0.0725
3	+--	17	0.21	0.0164	0.0073	0.145	0.0142	0.0064	3.1075	0.167	0.0747
3	+--	18	0.1983	0.023	0.0103	0.1333	0.0178	0.008	3.0994	0.1587	0.071
3	+--	19	0.214	0.0178	0.008	0.1491	0.0149	0.0067	3.1103	0.165	0.0738
3	+--	20	0.1998	0.0177	0.0079	0.1348	0.0128	0.0057	3.1004	0.1605	0.0718
3	+--	21	0.2168	0.0156	0.007	0.1518	0.0151	0.0067	3.1122	0.1689	0.0755
3	+--	22	0.2088	0.0245	0.011	0.1439	0.019	0.0085	3.1067	0.1565	0.07
3	+--	23	0.2189	0.0133	0.006	0.1539	0.013	0.0058	3.1136	0.168	0.0752
3	+--	24	0.206	0.024	0.0108	0.141	0.0184	0.0082	3.1047	0.157	0.0702
3	+--	25	0.2257	0.0143	0.0064	0.1608	0.0139	0.0062	3.1184	0.1687	0.0754
3	+--	26	0.2068	0.0238	0.0106	0.1418	0.0183	0.0082	3.1053	0.1565	0.07
3	+--	27	0.2364	0.0183	0.0082	0.1714	0.0141	0.0063	3.1258	0.1613	0.0721
3	+--	28	0.1945	0.0222	0.0099	0.1296	0.0167	0.0074	3.0968	0.1583	0.0708
3	+--	29	0.2148	0.0127	0.0057	0.1498	0.0113	0.0051	3.1108	0.1687	0.0755
3	+--	30	0.1947	0.0198	0.0089	0.1297	0.0144	0.0064	3.0969	0.1597	0.0714
3	+--	31	0.2157	0.0127	0.0057	0.1507	0.0094	0.0042	3.1115	0.1663	0.0744
3	+--	32	0.2009	0.0211	0.0094	0.1359	0.0155	0.0069	3.1012	0.1591	0.0712
3	+--	33	0.2177	0.0148	0.0066	0.1527	0.012	0.0054	3.1128	0.1659	0.0742
3	+--	34	0.197	0.0248	0.0111	0.132	0.0191	0.0085	3.0985	0.1573	0.0704
3	+--	35	0.2271	0.0193	0.0086	0.1621	0.0148	0.0066	3.1194	0.1621	0.0725
3	+--	36	0.1994	0.0244	0.0109	0.1344	0.0188	0.0084	3.1002	0.1576	0.0705
3	+--	37	0.2225	0.0163	0.0073	0.1575	0.0126	0.0056	3.1162	0.1647	0.0737
3	+--	38	0.2031	0.0262	0.0117	0.1381	0.0206	0.0092	3.1027	0.156	0.0697
3	+--	39	0.224	0.0172	0.0077	0.159	0.0124	0.0055	3.1172	0.1622	0.0725
3	+--	40	0.2002	0.0238	0.0107	0.1352	0.0182	0.0081	3.1007	0.1574	0.0704
3	+--	41	0.2097	0.0148	0.0066	0.1447	0.0108	0.0049	3.1073	0.1646	0.0736
3	+--	42	0.1992	0.0256	0.0114	0.1343	0.02	0.0089	3.1001	0.156	0.0698
3	+--	43	0.2226	0.0165	0.0074	0.1577	0.0119	0.0053	3.1163	0.162	0.0725
3	+--	44	0.1981	0.0233	0.0104	0.1331	0.0176	0.0079	3.0993	0.1577	0.0705
3	+--	45	0.2099	0.0145	0.0065	0.1449	0.0098	0.0044	3.1074	0.1637	0.0732
3	+--	46	0.2025	0.026	0.0116	0.1375	0.0203	0.0091	3.1023	0.1558	0.0697
3	+--	47	0.2192	0.0171	0.0077	0.1543	0.012	0.0053	3.1139	0.1618	0.0724
3	+--	48	0.1934	0.0238	0.0106	0.1285	0.0182	0.0081	3.096	0.1571	0.0702
3	+--	49	0.209	0.0157	0.007	0.144	0.0108	0.0048	3.1068	0.1629	0.0728
3	+--	50	0.1981	0.026	0.0116	0.1331	0.0204	0.0091	3.0992	0.1555	0.0695
