motif_counts	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	log2_fc_vs_single_mean	log2_fc_vs_single_std	log2_fc_vs_single_sem	mean_prediction_mean	mean_prediction_std	mean_prediction_sem
2	+-	30	0.1267	0.0171	0.0076	0.066	0.0107	0.0048	3.041	0.163	0.0729
2	+-	31	0.128	0.0078	0.0035	0.0674	0.0056	0.0025	3.0419	0.1698	0.0759
2	+-	32	0.1225	0.0179	0.008	0.0618	0.0116	0.0052	3.038	0.1625	0.0727
2	+-	33	0.1252	0.0072	0.0032	0.0645	0.0052	0.0023	3.04	0.1698	0.0759
2	+-	34	0.127	0.0221	0.0099	0.0663	0.0157	0.007	3.0412	0.16	0.0716
2	+-	35	0.1333	0.0094	0.0042	0.0726	0.0057	0.0026	3.0456	0.1683	0.0752
2	+-	36	0.1312	0.0177	0.0079	0.0705	0.0111	0.005	3.0441	0.1624	0.0726
2	+-	37	0.1316	0.0078	0.0035	0.0709	0.0077	0.0034	3.0444	0.1705	0.0763
2	+-	38	0.1326	0.0199	0.0089	0.0719	0.0135	0.006	3.0451	0.1611	0.072
2	+-	39	0.1322	0.0078	0.0035	0.0715	0.005	0.0022	3.0448	0.1694	0.0757
2	+-	40	0.1295	0.0162	0.0072	0.0688	0.0097	0.0043	3.0429	0.1632	0.073
2	+-	41	0.1346	0.0085	0.0038	0.074	0.0055	0.0025	3.0465	0.1689	0.0755
2	+-	42	0.1343	0.0198	0.0089	0.0736	0.0133	0.006	3.0462	0.1606	0.0718
2	+-	43	0.1289	0.0072	0.0032	0.0682	0.0041	0.0018	3.0425	0.1688	0.0755
2	+-	44	0.1264	0.0144	0.0064	0.0657	0.008	0.0036	3.0408	0.164	0.0734
2	+-	45	0.133	0.0062	0.0028	0.0723	0.0042	0.0019	3.0453	0.1693	0.0757
2	+-	46	0.1325	0.0189	0.0084	0.0718	0.0125	0.0056	3.045	0.1614	0.0722
2	+-	47	0.1293	0.0074	0.0033	0.0686	0.0038	0.0017	3.0427	0.1688	0.0755
2	+-	48	0.13	0.0156	0.007	0.0693	0.0092	0.0041	3.0432	0.1636	0.0732
2	+-	49	0.1384	0.0085	0.0038	0.0777	0.0047	0.0021	3.0491	0.1682	0.0752
2	+-	50	0.1393	0.0186	0.0083	0.0786	0.0121	0.0054	3.0497	0.1613	0.0721
2	-+	0	0.0838	0.0135	0.006	0.0231	0.0112	0.005	3.0113	0.1691	0.0756
2	-+	1	0.0889	0.0118	0.0053	0.0282	0.0064	0.0029	3.0147	0.1646	0.0736
2	-+	2	0.0868	0.0098	0.0044	0.0261	0.006	0.0027	3.0133	0.168	0.0752
2	-+	3	0.0878	0.0117	0.0052	0.0271	0.0107	0.0048	3.014	0.1697	0.0759
2	-+	4	0.0846	0.0111	0.005	0.0239	0.0149	0.0066	3.0118	0.1741	0.0779
2	-+	5	0.0726	0.0093	0.0042	0.0119	0.0036	0.0016	3.0034	0.1669	0.0746
2	-+	6	0.0725	0.0116	0.0052	0.0118	0.017	0.0076	3.0034	0.1759	0.0787
2	-+	7	0.0654	0.0077	0.0034	0.0047	0.005	0.0022	2.9985	0.1686	0.0754
2	-+	8	0.0727	0.0035	0.0016	0.012	0.0078	0.0035	3.0035	0.1736	0.0776
2	-+	9	0.0699	0.0094	0.0042	0.0092	0.0046	0.0021	3.0016	0.1673	0.0748
2	-+	10	0.1064	0.0105	0.0047	0.0457	0.0057	0.0026	3.0269	0.1677	0.075
2	-+	11	0.1033	0.0175	0.0078	0.0426	0.0119	0.0053	3.0247	0.1638	0.0732
2	-+	12	0.092	0.0041	0.0018	0.0313	0.0045	0.002	3.0169	0.1705	0.0762
2	-+	13	0.0975	0.0122	0.0054	0.0368	0.0087	0.0039	3.0207	0.168	0.0751
2	-+	14	0.0957	0.0064	0.0029	0.0351	0.0056	0.0025	3.0195	0.1705	0.0762
2	-+	15	0.1036	0.0138	0.0062	0.0429	0.0113	0.005	3.0249	0.1685	0.0753
2	-+	16	0.1119	0.0164	0.0073	0.0512	0.0101	0.0045	3.0307	0.1644	0.0735
2	-+	17	0.1085	0.0123	0.0055	0.0478	0.0112	0.005	3.0284	0.1711	0.0765
2	-+	18	0.1184	0.0189	0.0084	0.0577	0.0127	0.0057	3.0352	0.1637	0.0732
2	-+	19	0.1209	0.0105	0.0047	0.0602	0.0091	0.0041	3.0369	0.1701	0.0761
2	-+	20	0.1244	0.0185	0.0083	0.0637	0.0121	0.0054	3.0394	0.163	0.0729
2	-+	21	0.131	0.0079	0.0035	0.0703	0.0067	0.003	3.044	0.1706	0.0763
2	-+	22	0.1288	0.0207	0.0093	0.0681	0.0146	0.0065	3.0424	0.1624	0.0726
2	-+	23	0.1324	0.0076	0.0034	0.0717	0.0069	0.0031	3.0449	0.1708	0.0764
2	-+	24	0.1269	0.0185	0.0083	0.0663	0.0121	0.0054	3.0411	0.1616	0.0723
2	-+	25	0.1406	0.0115	0.0051	0.0799	0.0125	0.0056	3.0506	0.1719	0.0769
2	-+	26	0.135	0.0213	0.0095	0.0743	0.0148	0.0066	3.0467	0.1607	0.0719
2	-+	27	0.1384	0.0088	0.004	0.0778	0.0075	0.0033	3.0491	0.1702	0.0761
2	-+	28	0.1418	0.0336	0.015	0.0812	0.0273	0.0122	3.0515	0.1535	0.0687
2	-+	29	0.1375	0.0101	0.0045	0.0768	0.0107	0.0048	3.0484	0.172	0.0769
2	-+	30	0.1329	0.0207	0.0093	0.0722	0.0143	0.0064	3.0453	0.1606	0.0718
2	-+	31	0.1413	0.0093	0.0041	0.0806	0.0107	0.0048	3.0511	0.1716	0.0767
2	-+	32	0.1405	0.0285	0.0127	0.0798	0.0222	0.0099	3.0506	0.1568	0.0701
2	-+	33	0.138	0.0128	0.0057	0.0773	0.015	0.0067	3.0488	0.174	0.0778
2	-+	34	0.1312	0.0216	0.0096	0.0705	0.0152	0.0068	3.0441	0.1599	0.0715
2	-+	35	0.1391	0.0098	0.0044	0.0784	0.0105	0.0047	3.0495	0.1715	0.0767
2	-+	36	0.1393	0.0296	0.0132	0.0787	0.023	0.0103	3.0497	0.1559	0.0697
2	-+	37	0.1413	0.0106	0.0047	0.0806	0.0115	0.0052	3.0511	0.172	0.0769
2	-+	38	0.1329	0.0215	0.0096	0.0722	0.015	0.0067	3.0453	0.1608	0.0719
2	-+	39	0.1362	0.0084	0.0038	0.0755	0.009	0.004	3.0476	0.1714	0.0766
2	-+	40	0.1398	0.0277	0.0124	0.0791	0.0214	0.0096	3.05	0.1576	0.0705
2	-+	41	0.1478	0.0119	0.0053	0.0871	0.0126	0.0056	3.0556	0.1717	0.0768
2	-+	42	0.1351	0.0203	0.0091	0.0744	0.0137	0.0061	3.0468	0.1607	0.0719
2	-+	43	0.134	0.0079	0.0035	0.0733	0.0077	0.0034	3.046	0.1703	0.0762
2	-+	44	0.1369	0.0258	0.0115	0.0762	0.0194	0.0087	3.0481	0.158	0.0706
2	-+	45	0.1346	0.0078	0.0035	0.0739	0.0096	0.0043	3.0464	0.1724	0.0771
2	-+	46	0.131	0.0188	0.0084	0.0704	0.0123	0.0055	3.044	0.162	0.0724
2	-+	47	0.1375	0.0068	0.0031	0.0768	0.0066	0.003	3.0485	0.1699	0.076
2	-+	48	0.1414	0.0267	0.0119	0.0807	0.0205	0.0092	3.0512	0.1582	0.0708
2	-+	49	0.1374	0.0077	0.0034	0.0767	0.0087	0.0039	3.0484	0.1716	0.0767
2	-+	50	0.1305	0.0193	0.0086	0.0698	0.0129	0.0058	3.0436	0.1616	0.0723
