motif_counts	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	log2_fc_vs_single_mean	log2_fc_vs_single_std	log2_fc_vs_single_sem	mean_prediction_mean	mean_prediction_std	mean_prediction_sem
4	+-+-	3	1.4114	0.4238	0.1895	1.1363	0.3959	0.1771	2.5551	0.3475	0.1554
4	+-+-	4	1.8676	0.2522	0.1128	1.5926	0.2241	0.1002	2.8713	0.2386	0.1067
4	+-+-	5	2.2798	0.4012	0.1794	2.0048	0.4174	0.1867	3.157	0.1828	0.0817
4	+-+-	6	1.0187	0.3573	0.1598	0.7437	0.3081	0.1378	2.2829	0.3136	0.1403
4	+-+-	7	1.059	0.2969	0.1328	0.7839	0.2565	0.1147	2.3108	0.2949	0.1319
4	+-+-	8	1.2703	0.3049	0.1364	0.9953	0.261	0.1167	2.4573	0.2587	0.1157
4	+-+-	9	1.1542	0.1832	0.0819	0.8792	0.1508	0.0674	2.3768	0.15	0.0671
4	+-+-	10	1.516	0.1961	0.0877	1.2409	0.1493	0.0668	2.6276	0.1987	0.0889
4	+-+-	11	1.5818	0.3287	0.147	1.3067	0.3001	0.1342	2.6732	0.3011	0.1347
4	+-+-	12	1.4917	0.1625	0.0727	1.2167	0.1192	0.0533	2.6108	0.172	0.0769
4	+-+-	13	1.3447	0.2763	0.1236	1.0697	0.2296	0.1027	2.5089	0.2291	0.1025
4	+-+-	14	1.398	0.2769	0.1238	1.123	0.2268	0.1014	2.5458	0.2636	0.1179
4	+-+-	15	1.4417	0.242	0.1082	1.1666	0.1961	0.0877	2.5761	0.2271	0.1016
4	+-+-	16	1.3188	0.2092	0.0935	1.0437	0.1613	0.0721	2.4909	0.1949	0.0872
4	+-+-	17	1.3237	0.2659	0.1189	1.0487	0.2163	0.0967	2.4943	0.2409	0.1077
4	+-+-	18	1.2962	0.2399	0.1073	1.0212	0.1899	0.0849	2.4753	0.232	0.1037
4	+-+-	19	1.3121	0.2805	0.1255	1.037	0.2324	0.1039	2.4863	0.241	0.1078
4	+-+-	20	1.3476	0.2015	0.0901	1.0726	0.1534	0.0686	2.5109	0.2093	0.0936
4	+-+-	21	1.3118	0.2352	0.1052	1.0368	0.1901	0.085	2.4861	0.2092	0.0936
4	+-+-	22	1.3002	0.2454	0.1097	1.0252	0.195	0.0872	2.4781	0.2319	0.1037
4	+-+-	23	1.3648	0.2549	0.114	1.0897	0.207	0.0926	2.5228	0.2308	0.1032
4	+-+-	24	1.3166	0.1722	0.077	1.0415	0.127	0.0568	2.4894	0.1867	0.0835
4	+-+-	25	1.344	0.3028	0.1354	1.069	0.2532	0.1132	2.5084	0.2653	0.1187
4	+-+-	26	1.2709	0.2384	0.1066	0.9959	0.1878	0.084	2.4577	0.2321	0.1038
4	+-+-	27	1.3711	0.248	0.1109	1.0961	0.2051	0.0917	2.5272	0.2097	0.0938
4	+-+-	28	1.2897	0.1812	0.0811	1.0146	0.133	0.0595	2.4707	0.1968	0.088
4	+-+-	29	1.2701	0.3221	0.144	0.995	0.272	0.1216	2.4572	0.2764	0.1236
4	+-+-	30	1.2246	0.2312	0.1034	0.9495	0.1807	0.0808	2.4256	0.2266	0.1013
4	+-+-	31	1.3162	0.2113	0.0945	1.0411	0.1691	0.0756	2.4891	0.2027	0.0906
4	+-+-	32	1.2369	0.1501	0.0671	0.9619	0.1022	0.0457	2.4342	0.1743	0.0779
4	+-+-	33	1.2749	0.2734	0.1223	0.9998	0.2233	0.0999	2.4605	0.2494	0.1115
4	+-+-	34	1.1879	0.2323	0.1039	0.9129	0.1817	0.0812	2.4002	0.2321	0.1038
4	+-+-	35	1.281	0.2226	0.0996	1.006	0.178	0.0796	2.4647	0.2119	0.0947
4	+-+-	36	1.1998	0.1812	0.081	0.9248	0.1314	0.0588	2.4085	0.1976	0.0884
4	+-+-	37	1.2782	0.2503	0.1119	1.0032	0.2009	0.0898	2.4628	0.2288	0.1023
4	+-+-	38	1.183	0.219	0.0979	0.908	0.1686	0.0754	2.3968	0.2158	0.0965
4	+-+-	39	1.3086	0.1988	0.0889	1.0336	0.1533	0.0685	2.4838	0.2066	0.0924
4	+-+-	40	1.1485	0.1582	0.0707	0.8735	0.1081	0.0484	2.3729	0.1818	0.0813
4	+-+-	41	1.2661	0.2607	0.1166	0.9911	0.2103	0.094	2.4544	0.2425	0.1084
4	+-+-	42	1.1831	0.2083	0.0931	0.908	0.1579	0.0706	2.3968	0.2127	0.0951
4	+-+-	43	1.2457	0.192	0.0859	0.9707	0.1457	0.0652	2.4403	0.1967	0.088
4	+-+-	44	1.0989	0.165	0.0738	0.8239	0.1171	0.0524	2.3385	0.1833	0.082
4	+-+-	45	1.1767	0.2645	0.1183	0.9016	0.2142	0.0958	2.3924	0.2421	0.1083
4	+-+-	46	1.1232	0.2081	0.0931	0.8482	0.1575	0.0704	2.3554	0.2128	0.0951
4	+-+-	47	1.2223	0.1582	0.0708	0.9473	0.1167	0.0522	2.424	0.1778	0.0795
4	+-+-	48	1.098	0.1384	0.0619	0.8229	0.0886	0.0396	2.3379	0.1695	0.0758
4	+-+-	49	1.2027	0.2514	0.1124	0.9277	0.2009	0.0899	2.4104	0.2377	0.1063
4	+-+-	50	1.1205	0.1975	0.0883	0.8454	0.1468	0.0656	2.3535	0.2076	0.0929
4	+--+	0	1.1883	0.3494	0.1563	0.9133	0.299	0.1337	2.4005	0.3116	0.1393
4	+--+	1	0.7962	0.2174	0.0972	0.5212	0.1861	0.0832	2.1287	0.2095	0.0937
4	+--+	2	2.1177	0.2633	0.1178	1.8426	0.2366	0.1058	3.0447	0.2554	0.1142
4	+--+	3	1.7904	0.3605	0.1612	1.5153	0.3228	0.1443	2.8178	0.3019	0.135
4	+--+	4	1.4871	0.2118	0.0947	1.212	0.1761	0.0788	2.6076	0.1929	0.0863
4	+--+	5	1.7256	0.2315	0.1035	1.4505	0.2154	0.0963	2.7729	0.1453	0.065
4	+--+	6	1.0568	0.2932	0.1311	0.7818	0.2437	0.109	2.3093	0.271	0.1212
4	+--+	7	1.1621	0.2654	0.1187	0.887	0.2192	0.098	2.3823	0.2732	0.1222
4	+--+	8	1.3036	0.268	0.1199	1.0285	0.2221	0.0993	2.4804	0.2397	0.1072
4	+--+	9	1.0483	0.1938	0.0867	0.7733	0.1433	0.0641	2.3035	0.201	0.0899
4	+--+	10	1.352	0.1838	0.0822	1.0769	0.1339	0.0599	2.5139	0.191	0.0854
4	+--+	11	1.4025	0.263	0.1176	1.1274	0.2205	0.0986	2.5489	0.2609	0.1167
4	+--+	12	1.4227	0.1773	0.0793	1.1477	0.1299	0.0581	2.563	0.1943	0.0869
4	+--+	13	1.2892	0.272	0.1216	1.0141	0.2231	0.0998	2.4704	0.2386	0.1067
4	+--+	14	1.2706	0.2429	0.1086	0.9956	0.1923	0.086	2.4575	0.2342	0.1047
4	+--+	15	1.3346	0.2528	0.1131	1.0596	0.2023	0.0905	2.5019	0.2421	0.1083
4	+--+	16	1.2815	0.1698	0.0759	1.0065	0.1238	0.0554	2.4651	0.1729	0.0773
4	+--+	17	1.2616	0.2547	0.1139	0.9866	0.204	0.0912	2.4513	0.2423	0.1084
4	+--+	18	1.2358	0.236	0.1056	0.9607	0.1857	0.083	2.4334	0.2288	0.1023
4	+--+	19	1.2615	0.2849	0.1274	0.9865	0.2348	0.105	2.4512	0.2532	0.1132
4	+--+	20	1.3452	0.2006	0.0897	1.0702	0.1535	0.0687	2.5092	0.2069	0.0925
4	+--+	21	1.2741	0.236	0.1055	0.9991	0.1868	0.0835	2.4599	0.2215	0.0991
4	+--+	22	1.2372	0.2353	0.1052	0.9622	0.1851	0.0828	2.4344	0.2264	0.1013
4	+--+	23	1.2917	0.2685	0.1201	1.0167	0.2185	0.0977	2.4721	0.2424	0.1084
4	+--+	24	1.3058	0.179	0.08	1.0308	0.1356	0.0606	2.4819	0.1813	0.0811
4	+--+	25	1.2998	0.2765	0.1237	1.0247	0.2264	0.1012	2.4777	0.2528	0.113
4	+--+	26	1.255	0.2377	0.1063	0.98	0.187	0.0837	2.4467	0.2306	0.1031
4	+--+	27	1.2961	0.2497	0.1117	1.0211	0.2009	0.0899	2.4752	0.2236	0.1
4	+--+	28	1.2728	0.1815	0.0812	0.9977	0.1323	0.0592	2.459	0.194	0.0867
4	+--+	29	1.256	0.2772	0.124	0.9809	0.227	0.1015	2.4474	0.2488	0.1113
4	+--+	30	1.2084	0.2318	0.1037	0.9334	0.1811	0.081	2.4144	0.2279	0.1019
4	+--+	31	1.2744	0.2429	0.1086	0.9994	0.1932	0.0864	2.4602	0.2291	0.1025
4	+--+	32	1.2584	0.1612	0.0721	0.9833	0.1143	0.0511	2.449	0.1737	0.0777
4	+--+	33	1.2828	0.2553	0.1142	1.0078	0.2052	0.0918	2.466	0.2378	0.1063
4	+--+	34	1.1829	0.247	0.1105	0.9079	0.1963	0.0878	2.3967	0.2382	0.1065
4	+--+	35	1.2292	0.2594	0.116	0.9542	0.2093	0.0936	2.4288	0.2423	0.1083
4	+--+	36	1.2137	0.196	0.0877	0.9387	0.1458	0.0652	2.4181	0.2046	0.0915
4	+--+	37	1.3031	0.2412	0.1079	1.0281	0.1914	0.0856	2.48	0.2248	0.1005
4	+--+	38	1.2356	0.2349	0.105	0.9606	0.1845	0.0825	2.4332	0.2264	0.1013
4	+--+	39	1.2999	0.2407	0.1077	1.0249	0.1909	0.0854	2.4778	0.2289	0.1024
4	+--+	40	1.2134	0.1601	0.0716	0.9383	0.1106	0.0495	2.4178	0.1772	0.0792
4	+--+	41	1.2735	0.2508	0.1122	0.9985	0.2005	0.0897	2.4595	0.2358	0.1054
4	+--+	42	1.212	0.2386	0.1067	0.9369	0.1884	0.0843	2.4169	0.2316	0.1036
4	+--+	43	1.2541	0.2235	0.1	0.9791	0.1738	0.0777	2.4461	0.2209	0.0988
4	+--+	44	1.1622	0.1816	0.0812	0.8872	0.1313	0.0587	2.3824	0.1948	0.0871
4	+--+	45	1.2138	0.2449	0.1095	0.9388	0.1947	0.0871	2.4182	0.2313	0.1034
4	+--+	46	1.1571	0.2348	0.105	0.8821	0.1842	0.0824	2.3788	0.2302	0.1029
4	+--+	47	1.2568	0.2189	0.0979	0.9818	0.169	0.0756	2.448	0.2156	0.0964
4	+--+	48	1.2047	0.1757	0.0786	0.9297	0.1259	0.0563	2.4119	0.1889	0.0845
4	+--+	49	1.2545	0.2489	0.1113	0.9795	0.1987	0.0889	2.4464	0.2342	0.1047
4	+--+	50	1.1825	0.2371	0.106	0.9075	0.1867	0.0835	2.3964	0.2344	0.1048
