Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
0	1805	87.64675521850586	2.641423463821411	265.6098327636719	3.376486301422119	169.47891235351562	0.046393767	0.23338321	1.842685580253601	True
1	3610	38.96508860588074	1.2919697761535645	76.29756164550781	2.5305545330047607	168.5950164794922	0.048120465	0.25274283	1.7742376327514648	True
2	5415	38.968284130096436	1.371551275253296	173.73428344726562	1.6486108303070068	168.2037811279297	0.049885344	0.27267098	1.752712368965149	True
3	7220	38.97081518173218	1.344412088394165	152.2141571044922	1.9309496879577637	167.62307739257812	0.05068581	0.29021013	1.7374911308288574	True
4	9025	38.980496883392334	1.3021161556243896	115.59260559082031	1.2044721841812134	167.68173217773438	0.051010467	0.3069966	1.7444276809692383	False
5	10830	38.979235887527466	1.3604094982147217	212.9108428955078	1.4719234704971313	167.33380126953125	0.05197372	0.32244277	1.7234328985214233	True
6	12635	39.00229811668396	1.3363325595855713	163.05963134765625	1.3402392864227295	167.21522521972656	0.052192483	0.34594387	1.6680670976638794	True
7	14440	38.97614860534668	1.3029868602752686	126.10576629638672	1.468675136566162	167.31675720214844	0.05270894	0.34866527	1.672213077545166	False
8	16245	38.975069761276245	1.3480563163757324	151.03541564941406	0.9861772656440735	167.3453826904297	0.051918827	0.3627634	1.6414726972579956	False
9	18050	38.98293471336365	1.295116662979126	181.724853515625	1.095484733581543	167.07913208007812	0.0532443	0.3720289	1.7669447660446167	True
10	19855	38.98952531814575	1.3610918521881104	102.78541564941406	1.5825501680374146	167.08154296875	0.052891023	0.36421657	1.691291093826294	True
11	21660	39.00014042854309	1.3419725894927979	184.2238311767578	1.2866783142089844	167.0287628173828	0.052793298	0.37664166	1.6792027950286865	True
12	23465	38.982285022735596	1.3004846572875977	187.5259552001953	1.908862590789795	167.1800537109375	0.05218594	0.39717975	1.6437238454818726	False
13	25270	39.0026319026947	1.3435256481170654	178.44717407226562	1.433160424232483	167.0391387939453	0.052782092	0.37728274	1.706446647644043	False
14	27075	38.983803272247314	1.3019649982452393	146.16075134277344	1.1265456676483154	167.1986541748047	0.052055627	0.40275902	1.584006667137146	False
15	28880	38.957231283187866	1.360619068145752	245.14996337890625	1.417391300201416	166.96292114257812	0.05289778	0.40194196	1.5992201566696167	True
16	30685	38.98326325416565	1.3442776203155518	68.20026397705078	0.8736696839332581	167.24314880371094	0.053067103	0.3960199	1.6219534873962402	False
17	32490	38.99463415145874	1.2933452129364014	84.7177963256836	1.1747674942016602	167.02804565429688	0.053224836	0.41072533	1.6492202281951904	False
18	34295	38.99584484100342	1.361647129058838	45.48558044433594	1.0678203105926514	166.9037628173828	0.053103227	0.39693305	1.629679799079895	True
19	36100	38.97976803779602	1.3533878326416016	178.14886474609375	0.9012543559074402	167.04519653320312	0.052873	0.4041447	1.5856608152389526	False
20	37905	38.964340925216675	1.3019177913665771	201.3603515625	1.0108716487884521	167.0232696533203	0.05314966	0.41679475	1.5621144771575928	False
21	39710	38.97727870941162	1.3426079750061035	143.60044860839844	1.2692854404449463	166.98214721679688	0.053110827	0.41858447	1.5694128274917603	False
22	41515	38.99077606201172	1.3004436492919922	91.64584350585938	0.48252615332603455	166.97561645507812	0.052943777	0.40980715	1.5816925764083862	False
23	43320	38.990564823150635	1.3592822551727295	321.3187255859375	1.702510952949524	166.9844207763672	0.052982006	0.40984517	1.5911470651626587	False
24	45125	38.99548935890198	1.3458137512207031	173.1925811767578	1.1696232557296753	166.9947052001953	0.053080633	0.4160761	1.7260514497756958	False
25	46930	38.96908783912659	1.297816276550293	357.38427734375	3.0071170330047607	166.74879455566406	0.05352673	0.42181903	1.5625615119934082	True
26	48735	39.005507707595825	1.3642351627349854	156.402099609375	1.8923134803771973	166.80091857910156	0.053540606	0.4219367	1.5560648441314697	False
27	50540	38.98409390449524	1.340386152267456	186.51443481445312	1.1199991703033447	166.77259826660156	0.053654227	0.41876888	1.569441318511963	False
28	52345	38.97894597053528	1.3011260032653809	147.9159393310547	1.9507802724838257	166.8656768798828	0.053109728	0.42468348	1.5732884407043457	False
29	54150	38.98962426185608	1.3409676551818848	181.9688262939453	0.8679132461547852	166.80471801757812	0.053257268	0.41883117	1.6204087734222412	False
30	55955	38.989339113235474	1.3031518459320068	195.33889770507812	1.0709872245788574	166.72293090820312	0.05351761	0.4282753	1.6659924983978271	False
31	57760	55.93026256561279	1.3598787784576416	382.69451904296875	2.203286647796631	166.85594177246094	0.053210463	0.4305814	1.5502703189849854	False
32	59565	38.99624824523926	1.3472909927368164	195.47084045410156	1.1657490730285645	166.8170623779297	0.053452305	0.42476964	1.5651661157608032	False
33	61370	39.0134973526001	1.293339729309082	169.31858825683594	1.0585620403289795	166.80999755859375	0.0535156	0.43051803	1.5449354648590088	False
34	63175	39.01337027549744	1.3617234230041504	269.532470703125	2.1498000621795654	166.80589294433594	0.053516917	0.4299547	1.548943281173706	False
35	64980	38.998103618621826	1.3345580101013184	248.81216430664062	1.6991225481033325	166.86209106445312	0.053321626	0.43657944	1.5367094278335571	False
