motif_counts	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	log2_fc_vs_single_mean	log2_fc_vs_single_std	log2_fc_vs_single_sem	mean_prediction_mean	mean_prediction_std	mean_prediction_sem
4	++++	26	0.2686	0.0238	0.0106	0.2051	0.0175	0.0078	3.141	0.1605	0.0718
4	++++	27	0.3715	0.0611	0.0273	0.308	0.0541	0.0242	3.2123	0.1372	0.0613
4	++++	28	0.2641	0.0219	0.0098	0.2006	0.0164	0.0073	3.1379	0.1629	0.0729
4	++++	29	0.3269	0.026	0.0116	0.2635	0.0197	0.0088	3.1815	0.1644	0.0735
4	++++	30	0.2746	0.0262	0.0117	0.2112	0.0195	0.0087	3.1452	0.1597	0.0714
4	++++	31	0.3404	0.0378	0.0169	0.277	0.0307	0.0137	3.1908	0.1538	0.0688
4	++++	32	0.2681	0.0232	0.0104	0.2046	0.0169	0.0076	3.1407	0.1615	0.0722
4	++++	33	0.3333	0.0339	0.0152	0.2698	0.0271	0.0121	3.1859	0.1583	0.0708
4	++++	34	0.2717	0.0246	0.011	0.2082	0.018	0.008	3.1432	0.1601	0.0716
4	++++	35	0.3303	0.0422	0.0189	0.2668	0.0352	0.0157	3.1838	0.1532	0.0685
4	++++	36	0.2681	0.0237	0.0106	0.2047	0.0174	0.0078	3.1407	0.1614	0.0722
4	++++	37	0.3124	0.0304	0.0136	0.249	0.0234	0.0105	3.1714	0.1589	0.0711
4	++++	38	0.2717	0.0263	0.0117	0.2083	0.0194	0.0087	3.1432	0.1589	0.071
4	++++	39	0.3216	0.0366	0.0164	0.2582	0.0296	0.0132	3.1778	0.1541	0.0689
4	++++	40	0.2642	0.0261	0.0117	0.2008	0.0192	0.0086	3.138	0.1589	0.0711
4	++++	41	0.3108	0.0262	0.0117	0.2474	0.0193	0.0086	3.1703	0.1603	0.0717
4	++++	42	0.2641	0.0249	0.0111	0.2007	0.0181	0.0081	3.138	0.1596	0.0714
4	++++	43	0.3166	0.0386	0.0172	0.2531	0.0315	0.0141	3.1743	0.1532	0.0685
4	++++	44	0.256	0.0232	0.0104	0.1926	0.0162	0.0073	3.1323	0.1602	0.0716
4	++++	45	0.2996	0.0258	0.0115	0.2362	0.0188	0.0084	3.1626	0.1605	0.0718
4	++++	46	0.261	0.0277	0.0124	0.1976	0.0206	0.0092	3.1358	0.1577	0.0705
4	++++	47	0.3043	0.0341	0.0152	0.2409	0.0271	0.0121	3.1658	0.1549	0.0693
4	++++	48	0.2639	0.0249	0.0111	0.2005	0.018	0.008	3.1378	0.1589	0.0711
4	++++	49	0.2943	0.0276	0.0123	0.2308	0.0206	0.0092	3.1588	0.1577	0.0705
4	++++	50	0.2561	0.0237	0.0106	0.1927	0.0168	0.0075	3.1324	0.1598	0.0714
4	++--	0	0.2587	0.0598	0.0267	0.1953	0.058	0.026	3.1342	0.1622	0.0725
4	++--	1	0.1936	0.0537	0.024	0.1301	0.0546	0.0244	3.089	0.183	0.0818
4	++--	2	0.2167	0.0153	0.0068	0.1533	0.013	0.0058	3.1051	0.1739	0.0778
4	++--	3	0.1991	0.0081	0.0036	0.1357	0.0102	0.0046	3.0929	0.1761	0.0787
4	++--	4	0.2491	0.0247	0.0111	0.1857	0.0198	0.0088	3.1275	0.1663	0.0744
4	++--	5	0.1729	0.0249	0.0112	0.1095	0.0283	0.0127	3.0747	0.1881	0.0841
4	++--	6	0.1732	0.0215	0.0096	0.1098	0.016	0.0071	3.0749	0.1645	0.0735
4	++--	7	0.1588	0.0237	0.0106	0.0954	0.0262	0.0117	3.0649	0.1789	0.08
4	++--	8	0.1837	0.018	0.0081	0.1203	0.0167	0.0075	3.0822	0.1683	0.0753
4	++--	9	0.189	0.0217	0.0097	0.1255	0.0219	0.0098	3.0859	0.1787	0.0799
4	++--	10	0.1995	0.0165	0.0074	0.1361	0.016	0.0071	3.0931	0.1705	0.0763
4	++--	11	0.2199	0.0188	0.0084	0.1564	0.0198	0.0088	3.1073	0.1783	0.0797
4	++--	12	0.2489	0.0223	0.01	0.1855	0.0154	0.0069	3.1274	0.1606	0.0718
4	++--	13	0.2492	0.024	0.0107	0.1857	0.0249	0.0111	3.1276	0.1799	0.0804
4	++--	14	0.2525	0.0272	0.0122	0.189	0.0203	0.0091	3.1299	0.1584	0.0709
4	++--	15	0.2784	0.024	0.0107	0.215	0.0203	0.0091	3.1479	0.1682	0.0752
4	++--	16	0.2476	0.0278	0.0125	0.1842	0.0218	0.0098	3.1265	0.1614	0.0722
4	++--	17	0.278	0.0279	0.0125	0.2145	0.0246	0.011	3.1475	0.1688	0.0755
4	++--	18	0.2623	0.0277	0.0124	0.1989	0.0211	0.0094	3.1367	0.1596	0.0714
4	++--	19	0.2985	0.0313	0.014	0.2351	0.0263	0.0118	3.1618	0.1632	0.073
4	++--	20	0.2713	0.0267	0.012	0.2079	0.0205	0.0091	3.1429	0.1576	0.0705
4	++--	21	0.3046	0.0266	0.0119	0.2412	0.0238	0.0106	3.166	0.1702	0.0761
4	++--	22	0.2702	0.0305	0.0137	0.2067	0.0237	0.0106	3.1421	0.1567	0.0701
4	++--	23	0.3126	0.0234	0.0105	0.2492	0.0202	0.009	3.1716	0.1668	0.0746
4	++--	24	0.2751	0.0294	0.0132	0.2117	0.0226	0.0101	3.1456	0.1562	0.0699
4	++--	25	0.296	0.0198	0.0089	0.2326	0.0183	0.0082	3.16	0.1704	0.0762
4	++--	26	0.2705	0.0276	0.0123	0.207	0.0209	0.0093	3.1423	0.157	0.0702
4	++--	27	0.3359	0.0356	0.0159	0.2724	0.0292	0.0131	3.1877	0.1538	0.0688
4	++--	28	0.2686	0.0247	0.011	0.2051	0.018	0.008	3.141	0.1602	0.0716
4	++--	29	0.309	0.0214	0.0096	0.2455	0.0184	0.0082	3.169	0.17	0.076
4	++--	30	0.272	0.0251	0.0112	0.2085	0.0184	0.0083	3.1434	0.1596	0.0714
4	++--	31	0.3173	0.0248	0.0111	0.2539	0.0188	0.0084	3.1748	0.1622	0.0725
4	++--	32	0.267	0.024	0.0107	0.2036	0.0174	0.0078	3.1399	0.1597	0.0714
4	++--	33	0.294	0.0193	0.0086	0.2305	0.014	0.0062	3.1586	0.1668	0.0746
4	++--	34	0.2658	0.0289	0.0129	0.2024	0.0219	0.0098	3.1391	0.1569	0.0702
4	++--	35	0.2999	0.0289	0.0129	0.2365	0.0223	0.01	3.1628	0.1595	0.0713
4	++--	36	0.2615	0.0257	0.0115	0.1981	0.0187	0.0084	3.1361	0.1586	0.0709
4	++--	37	0.293	0.0217	0.0097	0.2296	0.0153	0.0069	3.158	0.1639	0.0733
4	++--	38	0.2612	0.0287	0.0128	0.1977	0.0218	0.0097	3.1359	0.1563	0.0699
4	++--	39	0.3037	0.0306	0.0137	0.2402	0.0235	0.0105	3.1653	0.1578	0.0706
4	++--	40	0.2559	0.0266	0.0119	0.1924	0.0195	0.0087	3.1322	0.1582	0.0708
4	++--	41	0.2946	0.0226	0.0101	0.2312	0.0157	0.007	3.1591	0.1623	0.0726
4	++--	42	0.2662	0.029	0.013	0.2027	0.022	0.0098	3.1393	0.1566	0.07
4	++--	43	0.3049	0.0331	0.0148	0.2415	0.0261	0.0117	3.1662	0.1554	0.0695
4	++--	44	0.255	0.026	0.0116	0.1915	0.019	0.0085	3.1316	0.1585	0.0709
4	++--	45	0.2897	0.0241	0.0108	0.2263	0.0172	0.0077	3.1557	0.1621	0.0725
4	++--	46	0.2579	0.0297	0.0133	0.1945	0.0229	0.0102	3.1336	0.1557	0.0696
4	++--	47	0.2876	0.0331	0.0148	0.2242	0.0261	0.0117	3.1542	0.1558	0.0697
4	++--	48	0.2526	0.027	0.0121	0.1892	0.0203	0.0091	3.1299	0.1577	0.0705
4	++--	49	0.2806	0.0266	0.0119	0.2172	0.0196	0.0087	3.1494	0.1587	0.071
4	++--	50	0.2553	0.0295	0.0132	0.1918	0.0226	0.0101	3.1318	0.1556	0.0696
4	+-+-	0	0.0251	0.0145	0.0065	-0.0383	0.0157	0.007	2.9723	0.1683	0.0753
4	+-+-	1	0.1023	0.0486	0.0217	0.0388	0.0497	0.0222	3.0257	0.1737	0.0777
4	+-+-	2	0.1682	0.0517	0.0231	0.1048	0.0456	0.0204	3.0715	0.1617	0.0723
4	+-+-	3	0.24	0.0346	0.0155	0.1766	0.0385	0.0172	3.1212	0.1912	0.0855
4	+-+-	4	0.219	0.0397	0.0178	0.1555	0.0351	0.0157	3.1066	0.1632	0.073
4	+-+-	5	0.1931	0.027	0.0121	0.1296	0.0267	0.0119	3.0887	0.1718	0.0768
4	+-+-	6	0.1882	0.0223	0.01	0.1247	0.0181	0.0081	3.0853	0.1653	0.0739
4	+-+-	7	0.1925	0.0167	0.0075	0.129	0.0146	0.0065	3.0883	0.1752	0.0784
4	+-+-	8	0.2136	0.0135	0.006	0.1501	0.0068	0.003	3.1029	0.1672	0.0748
4	+-+-	9	0.21	0.0173	0.0077	0.1466	0.0162	0.0072	3.1004	0.172	0.0769
4	+-+-	10	0.2468	0.0204	0.0091	0.1834	0.0151	0.0067	3.1259	0.1696	0.0759
4	+-+-	11	0.2737	0.0376	0.0168	0.2103	0.0312	0.014	3.1446	0.1603	0.0717
4	+-+-	12	0.2493	0.0237	0.0106	0.1859	0.0176	0.0079	3.1277	0.1651	0.0738
4	+-+-	13	0.2707	0.0296	0.0132	0.2073	0.0258	0.0115	3.1425	0.1662	0.0743
4	+-+-	14	0.2691	0.037	0.0165	0.2057	0.03	0.0134	3.1414	0.152	0.068
4	+-+-	15	0.2707	0.0316	0.0141	0.2072	0.0281	0.0125	3.1425	0.1704	0.0762
4	+-+-	16	0.2762	0.0499	0.0223	0.2127	0.0429	0.0192	3.1463	0.1502	0.0672
4	+-+-	17	0.2763	0.0288	0.0129	0.2129	0.0241	0.0108	3.1464	0.1671	0.0747
4	+-+-	18	0.2873	0.0559	0.025	0.2239	0.0488	0.0218	3.154	0.1472	0.0658
4	+-+-	19	0.3083	0.0325	0.0145	0.2448	0.0288	0.0129	3.1685	0.1631	0.0729
4	+-+-	20	0.2879	0.0418	0.0187	0.2245	0.0347	0.0155	3.1544	0.1499	0.0671
4	+-+-	21	0.306	0.0227	0.0102	0.2426	0.0188	0.0084	3.167	0.1671	0.0747
4	+-+-	22	0.2962	0.0493	0.0221	0.2328	0.0423	0.0189	3.1602	0.1474	0.0659
4	+-+-	23	0.3169	0.0287	0.0128	0.2535	0.028	0.0125	3.1745	0.1711	0.0765
4	+-+-	24	0.2921	0.05	0.0224	0.2287	0.0431	0.0193	3.1574	0.1474	0.0659
4	+-+-	25	0.2952	0.0251	0.0112	0.2317	0.0249	0.0111	3.1594	0.1721	0.0769
4	+-+-	26	0.2957	0.053	0.0237	0.2323	0.0462	0.0206	3.1598	0.1442	0.0645
4	+-+-	27	0.304	0.0264	0.0118	0.2405	0.0236	0.0106	3.1656	0.1667	0.0745
4	+-+-	28	0.3086	0.0625	0.028	0.2451	0.0557	0.0249	3.1687	0.1417	0.0634
4	+-+-	29	0.3082	0.0245	0.011	0.2448	0.0229	0.0102	3.1685	0.1704	0.0762
4	+-+-	30	0.2882	0.0423	0.0189	0.2247	0.0353	0.0158	3.1546	0.1521	0.068
4	+-+-	31	0.3072	0.0242	0.0108	0.2438	0.023	0.0103	3.1678	0.1714	0.0766
4	+-+-	32	0.2925	0.0516	0.0231	0.229	0.0448	0.02	3.1576	0.1461	0.0653
4	+-+-	33	0.2958	0.0219	0.0098	0.2324	0.0203	0.0091	3.1599	0.1709	0.0764
4	+-+-	34	0.2908	0.0515	0.023	0.2274	0.0447	0.02	3.1565	0.1457	0.0652
4	+-+-	35	0.2901	0.025	0.0112	0.2266	0.0238	0.0106	3.1559	0.1713	0.0766
4	+-+-	36	0.2918	0.05	0.0224	0.2283	0.0431	0.0193	3.1571	0.1472	0.0658
4	+-+-	37	0.2953	0.0186	0.0083	0.2318	0.016	0.0071	3.1595	0.1699	0.076
4	+-+-	38	0.2842	0.0514	0.023	0.2207	0.0445	0.0199	3.1518	0.1472	0.0658
4	+-+-	39	0.2956	0.0204	0.0091	0.2321	0.018	0.0081	3.1597	0.1694	0.0757
4	+-+-	40	0.2799	0.0468	0.0209	0.2165	0.04	0.0179	3.1489	0.1494	0.0668
4	+-+-	41	0.2908	0.0193	0.0086	0.2273	0.0165	0.0074	3.1564	0.1692	0.0757
4	+-+-	42	0.2859	0.0471	0.021	0.2224	0.0402	0.018	3.153	0.1486	0.0664
4	+-+-	43	0.2903	0.0199	0.0089	0.2268	0.0168	0.0075	3.156	0.1671	0.0747
4	+-+-	44	0.281	0.0481	0.0215	0.2176	0.0413	0.0185	3.1496	0.1503	0.0672
4	+-+-	45	0.2899	0.0167	0.0075	0.2265	0.0126	0.0057	3.1558	0.1683	0.0752
4	+-+-	46	0.278	0.0447	0.02	0.2146	0.038	0.017	3.1476	0.1481	0.0662
4	+-+-	47	0.2825	0.0163	0.0073	0.2191	0.0135	0.006	3.1507	0.1682	0.0752
4	+-+-	48	0.2724	0.0458	0.0205	0.209	0.0393	0.0176	3.1437	0.1505	0.0673
4	+-+-	49	0.2704	0.0163	0.0073	0.207	0.0125	0.0056	3.1423	0.1668	0.0746
4	+-+-	50	0.2707	0.0413	0.0185	0.2073	0.0344	0.0154	3.1425	0.1504	0.0673
4	+--+	0	0.1205	0.0382	0.0171	0.0571	0.0396	0.0177	3.0384	0.1738	0.0777
4	+--+	1	0.1278	0.0171	0.0076	0.0644	0.0189	0.0084	3.0434	0.1744	0.078
4	+--+	2	0.1445	0.0141	0.0063	0.081	0.0133	0.0059	3.055	0.1723	0.077
4	+--+	3	0.1874	0.0173	0.0078	0.1239	0.0135	0.0061	3.0847	0.1725	0.0771
4	+--+	4	0.1895	0.0114	0.0051	0.1261	0.0053	0.0024	3.0862	0.1686	0.0754
4	+--+	5	0.159	0.014	0.0063	0.0955	0.0149	0.0067	3.065	0.1768	0.0791
4	+--+	6	0.1427	0.0162	0.0073	0.0793	0.0186	0.0083	3.0538	0.176	0.0787
4	+--+	7	0.1443	0.0121	0.0054	0.0809	0.0121	0.0054	3.0549	0.1726	0.0772
4	+--+	8	0.1654	0.0128	0.0057	0.1019	0.0154	0.0069	3.0695	0.1747	0.0781
4	+--+	9	0.178	0.0177	0.0079	0.1146	0.0151	0.0068	3.0783	0.1711	0.0765
4	+--+	10	0.2188	0.0146	0.0065	0.1554	0.0143	0.0064	3.1065	0.1726	0.0772
4	+--+	11	0.2271	0.0253	0.0113	0.1637	0.0212	0.0095	3.1123	0.1694	0.0758
4	+--+	12	0.2177	0.0096	0.0043	0.1543	0.007	0.0031	3.1058	0.1708	0.0764
4	+--+	13	0.2416	0.0227	0.0102	0.1782	0.0218	0.0097	3.1223	0.1735	0.0776
4	+--+	14	0.2398	0.0197	0.0088	0.1764	0.0162	0.0073	3.1211	0.1673	0.0748
4	+--+	15	0.2666	0.0299	0.0134	0.2032	0.0279	0.0125	3.1397	0.1718	0.0768
4	+--+	16	0.2563	0.0265	0.0118	0.1929	0.0204	0.0091	3.1325	0.1625	0.0727
4	+--+	17	0.2726	0.0317	0.0142	0.2091	0.0294	0.0132	3.1438	0.1721	0.077
4	+--+	18	0.2694	0.0331	0.0148	0.2059	0.027	0.0121	3.1416	0.1598	0.0715
4	+--+	19	0.2964	0.0325	0.0145	0.233	0.0305	0.0137	3.1603	0.1703	0.0761
4	+--+	20	0.2753	0.0249	0.0111	0.2118	0.0183	0.0082	3.1457	0.1597	0.0714
4	+--+	21	0.2973	0.0279	0.0125	0.2339	0.0281	0.0126	3.1609	0.1758	0.0786
4	+--+	22	0.276	0.0292	0.0131	0.2126	0.0224	0.01	3.1462	0.1583	0.0708
4	+--+	23	0.3178	0.0298	0.0133	0.2543	0.0297	0.0133	3.1751	0.1732	0.0775
4	+--+	24	0.2767	0.03	0.0134	0.2133	0.023	0.0103	3.1467	0.1561	0.0698
4	+--+	25	0.3018	0.0283	0.0126	0.2384	0.0293	0.0131	3.1641	0.176	0.0787
4	+--+	26	0.2798	0.0332	0.0148	0.2164	0.0263	0.0118	3.1488	0.1535	0.0686
4	+--+	27	0.3119	0.0275	0.0123	0.2485	0.0243	0.0109	3.1711	0.1662	0.0743
4	+--+	28	0.2925	0.043	0.0192	0.229	0.036	0.0161	3.1576	0.1487	0.0665
4	+--+	29	0.3117	0.0277	0.0124	0.2483	0.0281	0.0125	3.1709	0.1756	0.0785
4	+--+	30	0.2877	0.0316	0.0141	0.2242	0.0246	0.011	3.1542	0.1554	0.0695
4	+--+	31	0.3183	0.0249	0.0111	0.2549	0.0246	0.011	3.1755	0.1719	0.0769
4	+--+	32	0.2865	0.0382	0.0171	0.2231	0.0312	0.014	3.1534	0.1512	0.0676
4	+--+	33	0.3081	0.0271	0.0121	0.2447	0.0268	0.012	3.1684	0.174	0.0778
4	+--+	34	0.2818	0.037	0.0165	0.2184	0.03	0.0134	3.1502	0.1519	0.0679
4	+--+	35	0.2999	0.0242	0.0108	0.2365	0.0224	0.01	3.1627	0.1696	0.0759
4	+--+	36	0.2858	0.041	0.0183	0.2223	0.0341	0.0152	3.1529	0.15	0.0671
4	+--+	37	0.2966	0.0213	0.0095	0.2332	0.0201	0.009	3.1605	0.1716	0.0768
4	+--+	38	0.2809	0.0379	0.017	0.2175	0.0309	0.0138	3.1496	0.1529	0.0684
4	+--+	39	0.2935	0.0206	0.0092	0.2301	0.0181	0.0081	3.1583	0.169	0.0756
4	+--+	40	0.2716	0.0389	0.0174	0.2082	0.0321	0.0143	3.1431	0.1522	0.068
4	+--+	41	0.2914	0.0187	0.0083	0.2279	0.0173	0.0077	3.1568	0.1714	0.0766
4	+--+	42	0.2753	0.0353	0.0158	0.2119	0.0283	0.0127	3.1457	0.153	0.0684
4	+--+	43	0.2939	0.0212	0.0095	0.2304	0.0178	0.008	3.1586	0.1662	0.0743
4	+--+	44	0.2762	0.0429	0.0192	0.2128	0.0361	0.0161	3.1463	0.1507	0.0674
4	+--+	45	0.2949	0.0171	0.0076	0.2315	0.0126	0.0056	3.1593	0.1683	0.0753
4	+--+	46	0.2795	0.0406	0.0181	0.2161	0.0338	0.0151	3.1486	0.1499	0.067
4	+--+	47	0.2876	0.0177	0.0079	0.2241	0.0137	0.0061	3.1542	0.1662	0.0743
4	+--+	48	0.2737	0.0437	0.0196	0.2103	0.037	0.0166	3.1446	0.1501	0.0671
4	+--+	49	0.2813	0.0174	0.0078	0.2179	0.0126	0.0056	3.1498	0.1656	0.0741
4	+--+	50	0.2726	0.0375	0.0168	0.2091	0.0305	0.0136	3.1438	0.1524	0.0682
