motif1_name	motif2_name	orientation_pattern	spacing	log2_fc_vs_baseline_mean	log2_fc_vs_baseline_std	log2_fc_vs_baseline_sem	mean_prediction_mean	mean_prediction_std	n_sequences_first
CREB_ATF_3	ETS	+-	27	0.3588804369277665	0.015457672599543216	0.006912881341302903	1.8349125623703002	0.10069301127724566	1000
CREB_ATF_3	ETS	+-	36	0.38117752325897236	0.006007741974837232	0.0026867438894029763	1.8503676414489747	0.10426714026461609	1000
CREB_ATF_3	ETS	-+	0	0.2659414703053127	0.058452164530688966	0.02614060266452452	1.770492148399353	0.11418624419083816	1000
CREB_ATF_3	ETS	-+	9	0.38186019119330716	0.013406290635737967	0.005995475437525793	1.850840950012207	0.11169279934453878	1000
CREB_ATF_3	ETS	-+	18	0.3603047370482845	0.02343746875591854	0.010481554671752255	1.8358997344970702	0.0979824689740451	1000
CREB_ATF_3	ETS	-+	27	0.38659737591913035	0.010108740756380833	0.0045207662996380365	1.8541244745254517	0.10580239602280136	1000
CREB_ATF_3	ETS	-+	36	0.3576614496958486	0.013056507855926226	0.005839047822922214	1.8340675354003906	0.1053876915629131	1000
CREB_ATF_3	ETS	--	0	0.4771236344789432	0.038778379721471086	0.01734221862290174	1.9168724060058593	0.11770625021490565	1000
CREB_ATF_3	ETS	--	9	0.372762790514087	0.027989338556550905	0.012517212731540732	1.844534993171692	0.10818036863018397	1000
CREB_ATF_3	ETS	--	18	0.3810049042723014	0.010618706222177282	0.004748829789177678	1.8502480745315553	0.10561038348153175	1000
CREB_ATF_3	ETS	--	27	0.36044834256175495	0.014566516177603078	0.006514344073694176	1.835999345779419	0.10013647573007528	1000
CREB_ATF_3	ETS	--	36	0.37905456081758926	0.009425741116727943	0.0042153195750636915	1.8488960981369018	0.10535179919662654	1000
CREB_ATF_3	Ebox_CACGTG	++	0	0.32672822015503666	0.038251881032619214	0.01710676125123428	1.8126262426376343	0.10363147927919836	1000
CREB_ATF_3	Ebox_CACGTG	++	9	0.3180104195828009	0.010311549383721806	0.004611465075069604	1.8065834999084474	0.10135090675867194	1000
CREB_ATF_3	Ebox_CACGTG	++	18	0.30186251703883327	0.010748274417631466	0.004806774447729184	1.7953907012939454	0.10789186198756663	1000
CREB_ATF_3	Ebox_CACGTG	++	27	0.2969578556075999	0.014173072955329923	0.006338390915636309	1.7919910430908204	0.10966156558967044	1000
CREB_ATF_3	Ebox_CACGTG	++	36	0.2981801363072819	0.012790365181270314	0.005720025200473368	1.7928382873535156	0.10908092369643783	1000
CREB_ATF_3	Ebox_CACGTG	+-	0	0.32672822015503666	0.038251881032619214	0.01710676125123428	1.8126262426376343	0.10363147927919836	1000
CREB_ATF_3	Ebox_CACGTG	+-	9	0.3180104195828009	0.010311549383721806	0.004611465075069604	1.8065834999084474	0.10135090675867194	1000
CREB_ATF_3	Ebox_CACGTG	+-	18	0.30186251703883327	0.010748274417631466	0.004806774447729184	1.7953907012939454	0.10789186198756663	1000
CREB_ATF_3	Ebox_CACGTG	+-	27	0.2969578556075999	0.014173072955329923	0.006338390915636309	1.7919910430908204	0.10966156558967044	1000
CREB_ATF_3	Ebox_CACGTG	+-	36	0.2981801363072819	0.012790365181270314	0.005720025200473368	1.7928382873535156	0.10908092369643783	1000
CREB_ATF_3	Ebox_CACGTG	-+	0	0.28799219793850694	0.02362272490503244	0.01056440374028596	1.785776472091675	0.10249368650192754	1000
CREB_ATF_3	Ebox_CACGTG	-+	9	0.31956358630361037	0.01317762080839774	0.005893211181858616	1.807660174369812	0.10325965225337266	1000
CREB_ATF_3	Ebox_CACGTG	-+	18	0.2991059619125391	0.009388523058406564	0.004198675153384261	1.7934799194335938	0.10672414073433124	1000
CREB_ATF_3	Ebox_CACGTG	-+	27	0.2996862485748153	0.013472942541016272	0.006025283075732226	1.7938822507858276	0.1079834803140743	1000
CREB_ATF_3	Ebox_CACGTG	-+	36	0.2968174790683994	0.015009291714533782	0.00671235931356438	1.7918938159942628	0.10992865709268625	1000
CREB_ATF_3	Ebox_CACGTG	--	0	0.28799219793850694	0.02362272490503244	0.01056440374028596	1.785776472091675	0.10249368650192754	1000
CREB_ATF_3	Ebox_CACGTG	--	9	0.31956358630361037	0.01317762080839774	0.005893211181858616	1.807660174369812	0.10325965225337266	1000
CREB_ATF_3	Ebox_CACGTG	--	18	0.2991059619125391	0.009388523058406564	0.004198675153384261	1.7934799194335938	0.10672414073433124	1000
CREB_ATF_3	Ebox_CACGTG	--	27	0.2996862485748153	0.013472942541016272	0.006025283075732226	1.7938822507858276	0.1079834803140743	1000
CREB_ATF_3	Ebox_CACGTG	--	36	0.2968174790683994	0.015009291714533782	0.00671235931356438	1.7918938159942628	0.10992865709268625	1000
CREB_ATF_3	GATA	++	0	0.4488987189308585	0.05272719050298723	0.02358031644545215	1.8973083972930909	0.10924258271194712	1000
CREB_ATF_3	GATA	++	9	0.4339369764303253	0.027177348584049875	0.012154079776428635	1.886937713623047	0.11681668880154784	1000
CREB_ATF_3	GATA	++	18	0.489226242801075	0.02781171325139867	0.012437776280171824	1.9252613306045532	0.1133267444845606	1000
CREB_ATF_3	GATA	++	27	0.5091197769960151	0.021247315247222155	0.009502088246431298	1.9390505313873292	0.1131739500808344	1000
CREB_ATF_3	GATA	++	36	0.5026261506551951	0.034715526600455016	0.01552525547066392	1.9345494270324708	0.12054680002638912	1000
CREB_ATF_3	GATA	+-	0	0.49886768479890203	0.06322635442075475	0.02827568529086039	1.9319442510604858	0.0713027999182445	1000
CREB_ATF_3	GATA	+-	9	0.49831647180375416	0.03688322486930612	0.016494679607435857	1.9315622329711915	0.08571603536651697	1000
CREB_ATF_3	GATA	+-	18	0.5032949997835331	0.022005551005066588	0.009841181585933542	1.9350130319595338	0.10980710438088277	1000
CREB_ATF_3	GATA	+-	27	0.500136796374414	0.02210148219749397	0.00988408331941959	1.9328239679336547	0.11371795397588828	1000
CREB_ATF_3	GATA	+-	36	0.5142778978589575	0.029519262932162775	0.013201415712401144	1.9426258563995362	0.11714910023541572	1000
CREB_ATF_3	GATA	-+	0	0.4556454478393869	0.0739011405692673	0.03304959478552984	1.901984977722168	0.11227398483656846	1000
CREB_ATF_3	GATA	-+	9	0.43459267748500485	0.020522928107510486	0.00917813246914691	1.887392234802246	0.11489027864080396	1000
CREB_ATF_3	GATA	-+	18	0.48940863900144754	0.029950241483464743	0.013394155179912262	1.9253878116607666	0.11352100763685714	1000
CREB_ATF_3	GATA	-+	27	0.5109646950857483	0.019503541263978245	0.008722248813645505	1.9403292655944824	0.11086327519967118	1000
CREB_ATF_3	GATA	-+	36	0.4989422048815209	0.03710125788300922	0.01659218693543171	1.9319958448410035	0.12281010781889816	1000
CREB_ATF_3	GATA	--	0	0.46375287768414425	0.04512275002675471	0.020179507278310797	1.9076045751571655	0.07983257692645139	1000
CREB_ATF_3	GATA	--	9	0.509174983426942	0.034030357720312585	0.015218838632250742	1.9390887498855591	0.089757401932115	1000
CREB_ATF_3	GATA	--	18	0.5028684570119958	0.02110113778433623	0.009436715697673022	1.9347174644470215	0.10713320595636552	1000
CREB_ATF_3	GATA	--	27	0.49820955878884526	0.021137779656627696	0.009453102441126338	1.9314881563186646	0.1149698305272654	1000
CREB_ATF_3	GATA	--	36	0.5136883929265951	0.03272647649304747	0.014635725220500611	1.942217183113098	0.11788428929023248	1000
CREB_ATF_3	Grepeats	++	0	0.3901634834799997	0.03267000197337945	0.014610469047505745	1.856596255302429	0.08773683906996062	1000
CREB_ATF_3	Grepeats	++	9	0.5776561962303886	0.022827425528441286	0.010208735046581754	1.9865562915802002	0.11002072048012072	1000
CREB_ATF_3	Grepeats	++	18	0.6032949656617865	0.031028975183208077	0.01387657955636145	2.00432767868042	0.11558125500901208	1000
CREB_ATF_3	Grepeats	++	27	0.5984147257669756	0.02927687953721968	0.013093018562859158	2.0009450197219847	0.11319327864783058	1000
CREB_ATF_3	Grepeats	++	36	0.5921414693958387	0.019825675000177605	0.008866311400043056	1.9965967178344726	0.10633840500774376	1000
CREB_ATF_3	Grepeats	+-	0	0.5451250930786753	0.0433391904086648	0.019381875168716277	1.9640074491500854	0.09827195658631124	1000
CREB_ATF_3	Grepeats	+-	9	0.5392831691959024	0.017688092971509067	0.007910355655326105	1.9599581718444825	0.1001882572102527	1000
CREB_ATF_3	Grepeats	+-	18	0.5706541031822926	0.02003993798267465	0.008962132718828104	1.9817028284072875	0.10554797338413925	1000
CREB_ATF_3	Grepeats	+-	27	0.5821248816416846	0.02135343424953991	0.00954954610700869	1.989653754234314	0.10791582124379892	1000
CREB_ATF_3	Grepeats	+-	36	0.5830921378675347	0.027370183054207558	0.012240317973164182	1.9903242111206054	0.1072035890296523	1000
CREB_ATF_3	Grepeats	-+	0	0.4379050375432249	0.02728397377575746	0.012201764011783058	1.8896881580352782	0.09260266135166133	1000
CREB_ATF_3	Grepeats	-+	9	0.5764396339538477	0.0222508923342914	0.009950901563900908	1.9857130765914917	0.113095881873131	1000
CREB_ATF_3	Grepeats	-+	18	0.6025397640444503	0.027715381993468204	0.012394695631953707	2.003804326057434	0.11492761868769179	1000
CREB_ATF_3	Grepeats	-+	27	0.598341031201081	0.02721510569286331	0.012170965268816775	2.0008939504623413	0.11259695530047187	1000
CREB_ATF_3	Grepeats	-+	36	0.592730432582851	0.018139755202027385	0.008112345145387733	1.9970049142837525	0.10577168556793685	1000
CREB_ATF_3	Grepeats	--	0	0.5170148813595835	0.041641589104626994	0.01862268478581211	1.9445228815078734	0.10222610962529037	1000
CREB_ATF_3	Grepeats	--	9	0.5353228988970868	0.01629393723953206	0.007286870257741791	1.9572131156921386	0.101964524646227	1000
CREB_ATF_3	Grepeats	--	18	0.5696349597906772	0.023572355960465446	0.010541878063484616	1.9809963703155518	0.10696149580048507	1000
CREB_ATF_3	Grepeats	--	27	0.581228465069725	0.020019442570390275	0.008952966891809154	1.9890324831008912	0.10735085109633502	1000
CREB_ATF_3	Grepeats	--	36	0.583232303727988	0.025827087468237996	0.011550224647962619	1.9904214143753052	0.10638257008479608	1000
CREB_ATF_3	NFI	++	0	0.5015014873081428	0.03331440585441421	0.014898655224097427	1.9337698459625243	0.11095536858877045	1000
CREB_ATF_3	NFI	++	9	0.30622717014462253	0.02362867282239766	0.010567063729796596	1.7984160423278808	0.10090484779242799	1000
CREB_ATF_3	NFI	++	18	0.31803025348201164	0.014981583587523366	0.006699967862459483	1.8065972805023194	0.10997731285706032	1000
CREB_ATF_3	NFI	++	27	0.2933158993981338	0.01779067699057545	0.007956232623333618	1.789466643333435	0.10382860878943952	1000
CREB_ATF_3	NFI	++	36	0.31115729360731614	0.02427049449685515	0.010854095108500534	1.8018332958221435	0.10786532731763888	1000
CREB_ATF_3	NFI	+-	0	0.5015014873081428	0.03331440585441421	0.014898655224097427	1.9337698459625243	0.11095536858877045	1000
CREB_ATF_3	NFI	+-	9	0.30622717014462253	0.02362867282239766	0.010567063729796596	1.7984160423278808	0.10090484779242799	1000
CREB_ATF_3	NFI	+-	18	0.31803025348201164	0.014981583587523366	0.006699967862459483	1.8065972805023194	0.10997731285706032	1000
CREB_ATF_3	NFI	+-	27	0.2933158993981338	0.01779067699057545	0.007956232623333618	1.789466643333435	0.10382860878943952	1000
CREB_ATF_3	NFI	+-	36	0.31115729360731614	0.02427049449685515	0.010854095108500534	1.8018332958221435	0.10786532731763888	1000
CREB_ATF_3	NFI	-+	0	0.46836368955811347	0.02970872693748494	0.013286146591439094	1.910800576210022	0.1057101585824818	1000
CREB_ATF_3	NFI	-+	9	0.3085667060386708	0.021004010283267715	0.009393278958698244	1.800037717819214	0.10263128988049285	1000
CREB_ATF_3	NFI	-+	18	0.31920176490315894	0.015526857752539851	0.0069438218823297424	1.8074092864990234	0.11003897443571445	1000
CREB_ATF_3	NFI	-+	27	0.2981244483249325	0.017940882825393363	0.00802340671478761	1.7927996635437011	0.10324247275557526	1000
CREB_ATF_3	NFI	-+	36	0.3123254384680728	0.023083772833001247	0.010323377046350737	1.8026430368423463	0.10886191624729984	1000
CREB_ATF_3	NFI	--	0	0.46836368955811347	0.02970872693748494	0.013286146591439094	1.910800576210022	0.1057101585824818	1000
CREB_ATF_3	NFI	--	9	0.3085667060386708	0.021004010283267715	0.009393278958698244	1.800037717819214	0.10263128988049285	1000
CREB_ATF_3	NFI	--	18	0.31920176490315894	0.015526857752539851	0.0069438218823297424	1.8074092864990234	0.11003897443571445	1000
CREB_ATF_3	NFI	--	27	0.2981244483249325	0.017940882825393363	0.00802340671478761	1.7927996635437011	0.10324247275557526	1000
CREB_ATF_3	NFI	--	36	0.3123254384680728	0.023083772833001247	0.010323377046350737	1.8026430368423463	0.10886191624729984	1000
CREB_ATF_3	NFY	++	0	0.4165560227731654	0.013400277485739381	0.005992786275094645	1.874890112876892	0.11011914617988709	1000
CREB_ATF_3	NFY	++	9	0.2582535254940579	0.021519377784339294	0.009623758311856294	1.765163254737854	0.10144116937811289	1000
CREB_ATF_3	NFY	++	18	0.259073431284215	0.014943069874056974	0.006682744006184123	1.7657315492630006	0.10833484606170496	1000
CREB_ATF_3	NFY	++	27	0.2521884369235253	0.015674743185309287	0.007009958258440629	1.7609592437744142	0.10983650625061221	1000
CREB_ATF_3	NFY	++	36	0.26345442274183617	0.016141388430806473	0.007218648356502387	1.7687682867050172	0.1103405272814443	1000
CREB_ATF_3	NFY	+-	0	0.039227578729659485	0.02016933480329638	0.009020000736224611	1.613346004486084	0.1145138448078452	1000
CREB_ATF_3	NFY	+-	9	0.25434122975570056	0.017072245661934358	0.007634940365732223	1.762451457977295	0.11524091467468713	1000
CREB_ATF_3	NFY	+-	18	0.2514268633489746	0.019505067684015862	0.00872293144943877	1.7604313850402833	0.10836283843197002	1000
CREB_ATF_3	NFY	+-	27	0.251924159783077	0.01760765027799122	0.007874380589126286	1.7607760906219483	0.10883315817035542	1000
CREB_ATF_3	NFY	+-	36	0.26717159556365716	0.016407917112807906	0.007337843606684113	1.771344780921936	0.10855988946193894	1000
CREB_ATF_3	NFY	-+	0	0.412126437617543	0.02576009572551986	0.011520265029832834	1.8718197822570801	0.10829464336667032	1000
CREB_ATF_3	NFY	-+	9	0.2493201747659295	0.023505817285881896	0.010512121063584305	1.75897114276886	0.10108431977552448	1000
CREB_ATF_3	NFY	-+	18	0.2563302521085916	0.012936205053925605	0.005785246774290796	1.7638301134109498	0.10658858451620944	1000
CREB_ATF_3	NFY	-+	27	0.2538692964630342	0.016000351676812474	0.007155574802651087	1.7621243476867676	0.1097494987040487	1000
CREB_ATF_3	NFY	-+	36	0.262571012357848	0.018931718812760057	0.00846652203924862	1.7681559085845948	0.11135317753699636	1000
CREB_ATF_3	NFY	--	0	0.04643965722000102	0.016520679909528282	0.007388272662444063	1.618345069885254	0.11510983035393542	1000
CREB_ATF_3	NFY	--	9	0.2566893604827257	0.013258661238756143	0.00592945356410006	1.7640790462493896	0.11138359558675269	1000
CREB_ATF_3	NFY	--	18	0.248748401244871	0.01703257620226615	0.007617199644042463	1.7585748195648194	0.10696338363597216	1000
CREB_ATF_3	NFY	--	27	0.25424593846842375	0.01826628807607431	0.0081689323669392	1.7623854637145997	0.1085016115866569	1000
CREB_ATF_3	NFY	--	36	0.2663077009109756	0.01890700550437959	0.008455469911751091	1.7707459688186646	0.10977346343487335	1000
CREB_ATF_3	NRF1	++	0	0.5506934871543836	0.08401165263231733	0.037571153237592136	1.9678671598434447	0.09673220732648168	1000
CREB_ATF_3	NRF1	++	9	0.34944840100563007	0.0111995050905605	0.005008570939369643	1.828374695777893	0.10769925655596034	1000
CREB_ATF_3	NRF1	++	18	0.3608012939569881	0.009733487320127717	0.004352947861187566	1.836243987083435	0.10281346474974402	1000
CREB_ATF_3	NRF1	++	27	0.3535224765240878	0.008418987183681052	0.003765085528882068	1.8311986446380615	0.1069035764235135	1000
CREB_ATF_3	NRF1	++	36	0.3577087879204986	0.010781909975413076	0.004821816726461345	1.8341004133224488	0.11021478339650975	1000
CREB_ATF_3	NRF1	+-	0	0.5506934871543836	0.08401165263231733	0.037571153237592136	1.9678671598434447	0.09673220732648168	1000
CREB_ATF_3	NRF1	+-	9	0.34944840100563007	0.0111995050905605	0.005008570939369643	1.828374695777893	0.10769925655596034	1000
CREB_ATF_3	NRF1	+-	18	0.3608012939569881	0.009733487320127717	0.004352947861187566	1.836243987083435	0.10281346474974402	1000
CREB_ATF_3	NRF1	+-	27	0.3535224765240878	0.008418987183681052	0.003765085528882068	1.8311986446380615	0.1069035764235135	1000
CREB_ATF_3	NRF1	+-	36	0.3577087879204986	0.010781909975413076	0.004821816726461345	1.8341004133224488	0.11021478339650975	1000
CREB_ATF_3	NRF1	-+	0	0.6426785799510075	0.0747886819734026	0.033446515368028264	2.0316264152526857	0.07725506501304498	1000
CREB_ATF_3	NRF1	-+	9	0.3423864235985038	0.011387626902618577	0.005092701571332103	1.8234797239303588	0.10591015734455363	1000
CREB_ATF_3	NRF1	-+	18	0.35708957728476587	0.009805722625968571	0.0043852524720346935	1.833671236038208	0.10229193334745516	1000
CREB_ATF_3	NRF1	-+	27	0.35325727927645734	0.010090035371195951	0.0045124009970742935	1.8310148477554322	0.10653481994764719	1000
CREB_ATF_3	NRF1	-+	36	0.35487122466608173	0.010859090611225692	0.004856332956106078	1.8321335077285767	0.11125140940689829	1000
CREB_ATF_3	NRF1	--	0	0.6426785799510075	0.0747886819734026	0.033446515368028264	2.0316264152526857	0.07725506501304498	1000
CREB_ATF_3	NRF1	--	9	0.3423864235985038	0.011387626902618577	0.005092701571332103	1.8234797239303588	0.10591015734455363	1000
